epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-3.992591105432503e+16,0.7243456638084268,,0.32336182336182334,0.0,0.0,5e-06,1,5e-06,2e-05
2,-5.441949950735561e+16,0.7327578551364395,0.6826815642458101,0.31054131054131057,0.0,0.0,5e-06,1,5e-06,2e-05
3,-8.403593402684227e+16,0.7430266175629958,,0.31339031339031337,0.0,0.0,5e-06,1,5e-06,2e-05
4,-6.217745398193852e+16,0.7578075325713968,,0.2934472934472934,0.0,0.0,5e-06,1,5e-06,2e-05
5,-1.1363404340377064e+17,0.7714578767992416,,0.2934472934472934,0.0,0.0,5e-06,1,5e-06,2e-05
6,-1.062348506290297e+17,0.7883735141664181,,0.30484330484330485,0.0,0.0,5e-06,1,5e-06,2e-05
7,-1.2315022703622251e+17,0.8004305902517067,,0.31054131054131057,0.0,0.0,5e-06,1,5e-06,2e-05
8,-1.3490048853416406e+17,0.812809631509601,,0.32051282051282054,0.0,0.0,5e-06,1,5e-06,2e-05
9,-1.5301422981591267e+17,0.8298465125965622,,0.3162393162393162,0.0,0.0,5e-06,1,5e-06,2e-05
10,-1.1300859940336614e+17,0.8478606332023189,0.4927927927927928,0.3319088319088319,0.0,0.0,5e-06,1,5e-06,2e-05
11,-1.7806347872120278e+17,0.8643103703013006,,0.3504273504273504,0.0,0.0,5e-06,1,5e-06,2e-05
12,-1.9295991749808275e+17,0.8761216986854121,0.6157407407407407,0.43447293447293445,0.0,0.0,5e-06,1,5e-06,2e-05
13,-2.0332481988964982e+17,0.8968125806664521,0.5092816787732042,0.46438746438746437,0.0,0.0,5e-06,1,5e-06,2e-05
14,-2.0530872348303853e+17,0.9173110880941715,0.736731843575419,0.4943019943019943,0.0,0.0,5e-06,1,5e-06,2e-05
15,-2.1746903930696755e+17,0.9416902875000576,,0.43304843304843305,0.0,0.0,5e-06,1,5e-06,2e-05
16,-2.4491754207176208e+17,0.9711965322494507,,0.41452991452991456,0.0,0.0,5e-06,1,5e-06,2e-05
17,-2.5493045000619014e+17,0.9926447396008473,,0.42592592592592593,0.0,0.0,5e-06,1,5e-06,2e-05
18,-2.8434436696989338e+17,1.018798290558581,,0.4601139601139601,0.0,0.0,5e-06,1,5e-06,2e-05
19,-2.964307433024514e+17,1.054852620610651,,0.5541310541310541,0.0,0.0,5e-06,1,5e-06,2e-05
20,-2.7067617401220458e+17,1.0942203436257705,,0.4658119658119658,0.0,0.0,5e-06,1,5e-06,2e-05
21,-3.210545850112291e+17,1.1198859642136771,,0.4301994301994302,0.0,0.0,5e-06,1,5e-06,2e-05
22,-3.1664134298764077e+17,1.148983932890982,,0.37464387464387466,0.0,0.0,5e-06,1,5e-06,2e-05
23,-3.6768188433007814e+17,1.1867552748266257,,0.4415954415954416,0.0,0.0,5e-06,1,5e-06,2e-05
24,-3.194738541615865e+17,1.219093862569557,,0.4444444444444444,0.0,0.0,5e-06,1,5e-06,2e-05
25,-3.857511777661192e+17,1.2408436469311983,,0.4843304843304843,0.0,0.0,5e-06,1,5e-06,2e-05
26,-4.1827761924269856e+17,1.2859953237029742,1.0,0.5470085470085471,0.0,0.0,5e-06,1,5e-06,2e-05
27,-3.5205488413746694e+17,1.3083379763477254,,0.5185185185185185,0.0,0.0,5e-06,1,5e-06,2e-05
28,-4.7830798543787315e+17,1.3495960730426717,,0.5,0.0,0.0,5e-06,1,5e-06,2e-05
29,-2.1197231682206294e+17,1.3902076505265146,0.5503826530612245,0.5569800569800569,0.0,0.0,5e-06,1,5e-06,2e-05
30,-3.134268055569052e+17,1.3846508152080033,0.5737704918032787,0.48148148148148145,0.0,0.0,5e-06,1,5e-06,2e-05
31,-3.941102504221937e+17,1.4243426457890924,,0.48005698005698005,0.0,0.0,5e-06,1,5e-06,2e-05
32,-4.911896202056078e+17,1.4681155006840545,,0.44871794871794873,0.0,0.0,5e-06,1,5e-06,2e-05
33,-5.047387703528418e+17,1.516484759888559,,0.50997150997151,0.0,0.0,5e-06,1,5e-06,2e-05
34,-2.2863541780439734e+17,1.5279458693738253,0.5133435322114568,0.5242165242165242,0.0,0.0,5e-06,1,5e-06,2e-05
35,-5.3829570298318355e+17,1.5366239322806305,,0.4772079772079772,0.0,0.0,5e-06,1,5e-06,2e-05
36,-4.146006507822839e+17,1.5768779763635599,,0.46296296296296297,0.0,0.0,5e-06,1,5e-06,2e-05
37,-5.17322291615507e+17,1.6036791126683074,0.553015873015873,0.42735042735042733,0.0,0.0,5e-06,1,5e-06,2e-05
38,-5.3690830063111405e+17,1.6555035789057893,,0.4658119658119658,0.0,0.0,5e-06,1,5e-06,2e-05
39,-5.770422177233271e+17,1.6998915132486596,,0.4444444444444444,0.0,0.0,5e-06,1,5e-06,2e-05
40,-6.007021975589549e+17,1.7400618904041794,,0.45584045584045585,0.0,0.0,5e-06,1,5e-06,2e-05
41,-5.939430517547442e+17,1.7611541793031513,,0.43162393162393164,0.0,0.0,5e-06,1,5e-06,2e-05
