mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.7217381884678328,0.07933434686091126,0.7250446111677423,0.06899325424636188,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.6194658560085863,0.04507938506451025,0.5993723304072915,0.05511877870147625,0.7972394073739801,0.1991687176386855,0.6683490335032986,0.0727931288960521,cc_no_landcover,cross_channel,32,0.6475614097543609,0.856401384083045,2,4
