mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.540669643636275,0.0899288870707206,0.5300762040460187,0.06800093506462,0.5256064690026954,0.03545268581661968,0.2330769230769231,0.3199898297200403,0.2175202156334232,0.3434775659293172,0.21042442293373043,0.3005699594523928,0.5492665861700268,0.06141872447888962,0.5342261698568489,0.042072477561955895,0.8890789080508836,0.11651861174260453,0.6627487236136781,0.034750677787391,verify_no_landcover_344,cross_channel,32,0.42993079584775085,0.650887573964497,4,1
