mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.568787398329007,0.25113039035229084,0.6042275282031788,0.19722803284881713,0.4963807680788813,0.02386305039476956,0.1096774193548387,0.24524616527417045,0.06415094339622641,0.14344587025470348,0.08095238095238094,0.18101502674998296,0.5879485417776206,0.10696213284745316,0.5660613746853442,0.0782429954512887,0.941096253450582,0.047431396104990274,0.703001591277955,0.052365840675391004,cc_10m,cross_channel,32,0.20512820512820512,0.8667820069204152,1,4
