epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,8.398206888147651e+16,0.714927057425181,,0.3802083333333333,0.0,0.6478873239436619,5e-06,2,5e-06,2e-05
2,3.692976508052232e+16,0.7102333903312683,,0.3888888888888889,0.0,0.5538461538461539,5e-06,2,5e-06,2e-05
3,5.32945478264926e+16,0.7073691288630167,,0.390625,0.0,0.5,5e-06,2,5e-06,2e-05
4,1.7175890507137714e+16,0.7074161569277445,,0.3836805555555556,0.0,0.43478260869565216,5e-06,2,5e-06,2e-05
5,-3009245455324175.0,0.7088218927383423,,0.3802083333333333,0.0,0.35000000000000003,5e-06,2,5e-06,2e-05
6,-3.722919170128309e+16,0.7093542615572611,0.3322784810126582,0.3923611111111111,0.0,0.32432432432432434,5e-06,2,5e-06,2e-05
7,-4.743992355775343e+16,0.7108799616495768,,0.4045138888888889,0.0,0.14285714285714285,5e-06,2,5e-06,2e-05
8,-6.1389254695611336e+16,0.7146374781926473,,0.4114583333333333,0.0,0.0,5e-06,2,5e-06,2e-05
9,-9.879572992835894e+16,0.7213346560796102,,0.4045138888888889,0.0,0.0,5e-06,2,5e-06,2e-05
10,-1.4489821332898896e+17,0.7291581233342489,,0.4027777777777778,0.0,0.0,5e-06,2,5e-06,2e-05
11,-1.8610351516043872e+17,0.738322118918101,,0.3888888888888889,0.0,0.0,5e-06,2,5e-06,2e-05
12,-2.058179226690029e+17,0.7467583616574606,,0.4166666666666667,0.0,0.0,5e-06,2,5e-06,2e-05
13,-2.6011037422833258e+17,0.760307232538859,,0.4149305555555556,0.0,0.0,5e-06,2,5e-06,2e-05
14,-2.4013098531932534e+17,0.7720601558685303,,0.4288194444444444,0.0,0.0,5e-06,2,5e-06,2e-05
15,-2.7810630998450435e+17,0.781792402267456,,0.4444444444444444,0.0,0.0,5e-06,2,5e-06,2e-05
16,-3.129165356271141e+17,0.7971608638763428,,0.4427083333333333,0.0,0.0,5e-06,2,5e-06,2e-05
17,-3.007850673072816e+17,0.8134488662083944,,0.4409722222222222,0.0,0.0,5e-06,2,5e-06,2e-05
18,-2.74903053208945e+17,0.8332969347635905,0.42535787321063395,0.4444444444444444,0.0,0.0,5e-06,2,5e-06,2e-05
19,-2.9687812263108243e+17,0.8454391161600748,0.5168650793650794,0.4461805555555556,0.0,0.0,5e-06,2,5e-06,2e-05
20,-3.637328722760043e+17,0.8585304419199625,,0.4444444444444444,0.0,0.0,5e-06,2,5e-06,2e-05
21,-3.7916185452947245e+17,0.8726973334948221,,0.4392361111111111,0.0,0.0,5e-06,2,5e-06,2e-05
22,-4.2756845242816755e+17,0.8891214927037557,,0.4357638888888889,0.0,0.0,5e-06,2,5e-06,2e-05
23,-3.9776087466415155e+17,0.9108009934425354,,0.4253472222222222,0.0,0.0,5e-06,2,5e-06,2e-05
24,-4.9216877121892896e+17,0.9280288616816202,,0.4114583333333333,0.0,0.0,5e-06,2,5e-06,2e-05
25,-4.586527232070379e+17,0.9519251187642416,,0.4184027777777778,0.0,0.0,5e-06,2,5e-06,2e-05
26,-5.619107398792387e+17,0.9806609948476156,,0.4409722222222222,0.0,0.0,5e-06,2,5e-06,2e-05
27,-6.317330152040914e+17,1.003303090731303,,0.4340277777777778,0.0,0.0,5e-06,2,5e-06,2e-05
28,-5.052571645926572e+17,1.0239794651667278,,0.4357638888888889,0.0,0.0,5e-06,2,5e-06,2e-05
29,-5.945709768680808e+17,1.0581140915552776,,0.4322916666666667,0.0,0.0,5e-06,2,5e-06,2e-05
30,-6.788263221517864e+17,1.088894248008728,,0.4322916666666667,0.0,0.0,5e-06,2,5e-06,2e-05
31,-5.884129533208622e+17,1.1050128539403279,,0.4288194444444444,0.0,0.0,5e-06,2,5e-06,2e-05
