mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold,scratch_mean_auc,scratch_std_auc,scratch_worst_fold_auc,delta_mean_auc_vs_scratch,delta_std_auc_vs_scratch,delta_worst_auc_vs_scratch
0.6914511852022402,0.14283266962357916,0.679078597806952,0.1443064372997452,0.6294948276843393,0.08670377910729732,0.61002574002574,0.06334724402540835,0.7760744827684339,0.24844720200858367,0.66303273904552,0.11842364072498866,0.6086539350863711,0.0973531237268894,0.5784699387001178,0.06468960273430167,0.8628242479865676,0.17316348897159942,0.6849357777251726,0.08017809859804466,strip_jigsaw_resnet18,strip_jigsaw,32,0.5107421875,0.9081632653061225,0,3,0.7788415888071595,0.1047535064188578,0.6240234375,-0.08739040360491923,0.03807916320472135,-0.11328125
