model,pretraining,patch_size,fold,n_train,n_val,n_test,n_test_pos,n_test_neg,auc,pr_auc,accuracy_05,precision_05,recall_05,f1_05,best_threshold_f1,accuracy_best_f1,precision_best_f1,recall_best_f1,f1_best_f1,tn,fp,fn,tp,best_epoch,best_val_auc,best_val_loss
strip_jigsaw_resnet18,strip_jigsaw,32,0,224,56,64,32,32,0.5107421875,0.5154140231302058,0.53125,0.5166666666666667,0.96875,0.673913043478261,0.4896810054779053,0.484375,0.49206349206349204,0.96875,0.6526315789473683,0,32,1,31,6,0.4630102040816326,0.7049847415515355
strip_jigsaw_resnet18,strip_jigsaw,32,1,212,54,78,39,39,0.7113740959894806,0.6891528008572788,0.6794871794871795,0.6666666666666666,0.717948717948718,0.691358024691358,0.4518947899341583,0.6410256410256411,0.6078431372549019,0.7948717948717948,0.6888888888888889,19,20,8,31,60,0.8106995884773662,0.5317314664522806
strip_jigsaw_resnet18,strip_jigsaw,32,2,190,48,106,53,53,0.6600213599145603,0.5862245268790117,0.6132075471698113,0.581081081081081,0.8113207547169812,0.6771653543307086,0.37483304738998413,0.5943396226415094,0.5543478260869565,0.9622641509433962,0.703448275862069,12,41,2,51,60,0.7690972222222222,0.5650859077771505
strip_jigsaw_resnet18,strip_jigsaw,32,3,252,64,28,14,14,0.9081632653061225,0.8956295357058294,0.75,0.6666666666666666,1.0,0.8,0.5048342347145081,0.75,0.6666666666666666,1.0,0.8,7,7,0,14,60,0.7041015625,0.6827001124620438
strip_jigsaw_resnet18,strip_jigsaw,32,4,220,56,68,34,34,0.666955017301038,0.7089721024624341,0.5735294117647058,0.6190476190476191,0.38235294117647056,0.4727272727272727,0.30124223232269287,0.5735294117647058,0.5714285714285714,0.5882352941176471,0.5797101449275363,19,15,14,20,59,0.7793367346938775,0.5543198585510254
