epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-3695253823269944.0,0.806423442704337,0.3671957671957672,0.26403061224489793,0.0,0.0,1e-05,4,1e-05,0.0001
2,-5437754545708609.0,0.8924617597035,0.43258426966292135,0.29081632653061223,0.0,0.0,1e-05,4,1e-05,0.0001
3,-9065520713266270.0,1.0013898781367712,,0.3086734693877551,0.0,0.0,1e-05,4,1e-05,0.0001
4,-1.0359429061877908e+16,1.1493386030197144,0.6228260869565218,0.30739795918367346,0.0,0.0,1e-05,4,1e-05,0.0001
5,-1.3587733089001026e+16,1.313675386565072,0.6599462365591398,0.31887755102040816,0.0,0.0,1e-05,4,1e-05,0.0001
6,-1.6018779009249802e+16,1.474590573992048,0.4960960960960961,0.3405612244897959,0.0,0.0,1e-05,4,1e-05,0.0001
7,-1.6859379778591726e+16,1.6073602948869978,0.3931818181818182,0.36989795918367346,0.0,0.0,1e-05,4,1e-05,0.0001
8,-2.21141728562774e+16,1.8120040723255701,,0.3673469387755102,0.0,0.0,1e-05,4,1e-05,0.0001
9,-2.249936617827086e+16,2.0007578815732683,0.29523809523809524,0.36989795918367346,0.0,0.0,1e-05,4,1e-05,0.0001
10,-2.7228639513023136e+16,2.1790481294904436,,0.3737244897959184,0.0,0.0,1e-05,4,1e-05,0.0001
11,-2.995757149954316e+16,2.3753320830208913,,0.3788265306122449,0.0,0.0,1e-05,4,1e-05,0.0001
12,-3.1738579800612716e+16,2.6276910986219133,0.33650793650793653,0.38010204081632654,0.0,0.0,1e-05,4,1e-05,0.0001
13,-3.434861541787745e+16,2.827779974256243,,0.3762755102040816,0.0,0.0,1e-05,4,1e-05,0.0001
14,-3.731424879171815e+16,2.9647480079105923,,0.43239795918367346,0.0,0.0,1e-05,4,1e-05,0.0001
15,-4.170656456700426e+16,3.193267924445016,,0.48214285714285715,0.0,0.0,1e-05,4,1e-05,0.0001
16,-4.457171351071026e+16,3.423886571611677,,0.5331632653061225,0.0,0.0,1e-05,4,1e-05,0.0001
17,-4.429577732382452e+16,3.6258180822644914,0.6942204301075269,0.548469387755102,0.0,0.0,1e-05,4,1e-05,0.0001
18,-3.5481504564046012e+16,3.750066416604178,0.5190562613430127,0.5497448979591837,0.0,0.0,1e-05,4,1e-05,0.0001
19,-4.72942552496615e+16,3.8404416356767928,0.655241935483871,0.5561224489795918,0.0,0.0,1e-05,4,1e-05,0.0001
20,-5.144842445922214e+16,4.002212456294468,,0.5714285714285714,0.0,0.0,1e-05,4,1e-05,0.0001
21,-5.743535835611732e+16,4.216906002589634,,0.5790816326530612,0.0,0.0,1e-05,4,1e-05,0.0001
22,-5.80034804653371e+16,4.422492231641497,,0.548469387755102,0.0,0.0,1e-05,4,1e-05,0.0001
23,-5.14722569984767e+16,4.55728428704398,0.6538701622971286,0.5535714285714286,0.0,0.0,1e-05,4,1e-05,0.0001
24,-6.5742387044484264e+16,4.776343754359654,,0.5267857142857143,0.0,0.0,1e-05,4,1e-05,0.0001
25,-6.578588647325815e+16,4.998428957802909,,0.514030612244898,0.0,0.0,1e-05,4,1e-05,0.0001
26,-6.553795925182561e+16,5.1925064495631625,,0.48341836734693877,0.0,0.0,1e-05,4,1e-05,0.0001
27,-6.967878313900412e+16,5.380082743508475,,0.4630102040816326,0.0,0.0,1e-05,4,1e-05,0.0001
28,-7.472428035191722e+16,5.618530000959124,,0.4502551020408163,0.0,0.0,1e-05,4,1e-05,0.0001
29,-7.592848625868115e+16,5.845474856240409,,0.44260204081632654,0.0,0.0,1e-05,4,1e-05,0.0001
30,-7.883884902592498e+16,6.078070981161935,,0.44387755102040816,0.0,0.0,1e-05,4,1e-05,0.0001
31,-8.421419160577818e+16,6.357453754970005,,0.4272959183673469,0.0,0.0,1e-05,4,1e-05,0.0001
32,-8.42494309534484e+16,6.58370726449149,,0.4094387755102041,0.0,0.0,1e-05,4,1e-05,0.0001
33,-8.638480373075744e+16,6.713907582419259,,0.4336734693877551,0.0,0.0,1e-05,4,1e-05,0.0001
34,-9.030689492911093e+16,6.942400659833636,,0.42091836734693877,0.0,0.0,1e-05,4,1e-05,0.0001
35,-9.229844393265606e+16,7.222894941057477,,0.41964285714285715,0.0,0.0,1e-05,4,1e-05,0.0001
36,-9.25803596511016e+16,7.330716609954834,,0.42346938775510207,0.0,0.0,1e-05,4,1e-05,0.0001
