epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-1133220738250979.5,0.7167156487703323,0.4393203883495146,0.466796875,0.05263157894736841,0.0,1e-05,3,1e-05,0.0001
2,-4577011066137519.0,0.7950672954320908,,0.5224609375,0.0,0.0,1e-05,3,1e-05,0.0001
3,-7344479361939163.0,0.9267337322235107,,0.5361328125,0.0,0.0,1e-05,3,1e-05,0.0001
4,-1.0786574737225956e+16,1.1164232045412064,,0.470703125,0.0,0.0,1e-05,3,1e-05,0.0001
5,-1.3557051078138734e+16,1.3105835020542145,0.28726415094339625,0.482421875,0.0,0.0,1e-05,3,1e-05,0.0001
6,-1.6358517499922984e+16,1.5058219134807587,,0.5,0.0,0.0,1e-05,3,1e-05,0.0001
7,-1.9391793839568344e+16,1.7313844859600067,0.2708333333333333,0.5400390625,0.0,0.0,1e-05,3,1e-05,0.0001
8,-2.396521807966455e+16,1.9373001456260681,,0.572265625,0.0,0.0,1e-05,3,1e-05,0.0001
9,-2.4946066203503016e+16,2.107278823852539,0.634929906542056,0.6044921875,0.0,0.0,1e-05,3,1e-05,0.0001
10,-2.948921388973508e+16,2.332509458065033,,0.615234375,0.0,0.0,1e-05,3,1e-05,0.0001
11,-3.4405342807967516e+16,2.6090532541275024,,0.5,0.0,0.0,1e-05,3,1e-05,0.0001
12,-3.735211257512612e+16,2.8810336589813232,,0.517578125,0.0,0.0,1e-05,3,1e-05,0.0001
13,-2.727232145683511e+16,3.0523059368133545,0.5375263413843411,0.615234375,0.0,0.0,1e-05,3,1e-05,0.0001
14,-3.195240060865741e+16,3.112788438796997,0.5612244897959183,0.6328125,0.0,0.0,1e-05,3,1e-05,0.0001
15,-4.232194480999057e+16,3.2648385763168335,0.5519859813084113,0.6474609375,0.0,0.0,1e-05,3,1e-05,0.0001
16,-4.587979277513003e+16,3.4958488941192627,,0.6064453125,0.0,0.0,1e-05,3,1e-05,0.0001
17,-5.009463282038543e+16,3.8220906257629395,,0.4892578125,0.0,0.0,1e-05,3,1e-05,0.0001
18,-5.128074987307008e+16,4.100221335887909,,0.447265625,0.0,0.0,1e-05,3,1e-05,0.0001
19,-5.7903501226237304e+16,4.404952883720398,,0.443359375,0.0,0.0,1e-05,3,1e-05,0.0001
20,-6.184512947098914e+16,4.678815960884094,,0.390625,0.0,0.0,1e-05,3,1e-05,0.0001
21,-5.999309716867365e+16,4.98674201965332,0.5362126245847176,0.3408203125,0.0,0.0,1e-05,3,1e-05,0.0001
22,-6.853782797979817e+16,5.256108403205872,,0.3154296875,0.0,0.0,1e-05,3,1e-05,0.0001
23,-6.793693873955102e+16,5.438916563987732,,0.2998046875,0.0,0.0,1e-05,3,1e-05,0.0001
24,-7.118713656109998e+16,5.714145302772522,,0.3037109375,0.0,0.0,1e-05,3,1e-05,0.0001
25,-8.01130158594957e+16,6.051811337471008,,0.3125,0.0,0.0,1e-05,3,1e-05,0.0001
26,-7.649360506026888e+16,6.240673542022705,,0.2822265625,0.0,0.0,1e-05,3,1e-05,0.0001
27,-8.039507140670624e+16,6.412087082862854,,0.2880859375,0.0,0.0,1e-05,3,1e-05,0.0001
28,-8.709219741323069e+16,6.745437741279602,,0.298828125,0.0,0.0,1e-05,3,1e-05,0.0001
29,-8.669476731850714e+16,6.884040355682373,,0.3193359375,0.0,0.0,1e-05,3,1e-05,0.0001
30,-8.927152094910354e+16,7.105278372764587,,0.333984375,0.0,0.0,1e-05,3,1e-05,0.0001
