epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-2.453875811328234e+16,0.6980703558240619,0.4618421052631579,0.45918367346938777,0.04545454545454545,0.6666666666666666,5e-06,0,5e-06,2e-05
2,-5.856294868120839e+16,0.7018544673919678,0.6685714285714286,0.46683673469387754,0.2346938775510204,0.6666666666666666,5e-06,0,5e-06,2e-05
3,-5.0569343991583304e+16,0.7063539368765694,0.5977712609970675,0.4846938775510204,0.4032258064516129,0.6666666666666666,5e-06,0,5e-06,2e-05
4,-5.062119678488766e+16,0.7102011016436985,0.6195121951219512,0.5102040816326531,0.26605504587155965,0.6666666666666666,5e-06,0,5e-06,2e-05
5,-1.4961498757409763e+17,0.7151515313557216,0.6050986050986051,0.5344387755102041,0.09661835748792269,0.6666666666666666,5e-06,0,5e-06,2e-05
6,-1.042030356331046e+17,0.7210836410522461,0.6475869809203143,0.5420918367346939,0.34959349593495936,0.6666666666666666,5e-06,0,5e-06,2e-05
7,-8.085060419396754e+16,0.7288962262017387,0.620815581253804,0.5739795918367347,0.40769230769230774,0.6666666666666666,5e-06,0,5e-06,2e-05
8,-1.1193608559484694e+17,0.734315208026341,0.625208573995636,0.5982142857142857,0.3828125,0.6666666666666666,5e-06,0,5e-06,2e-05
9,-9.917884424691946e+16,0.7373258301189968,0.6298400951499934,0.6147959183673469,0.3686274509803921,0.6666666666666666,5e-06,0,5e-06,2e-05
10,-1.1351264200124006e+17,0.7354201078414917,0.725,0.6147959183673469,0.2975206611570248,0.6666666666666666,5e-06,0,5e-06,2e-05
11,-1.2273462060590226e+17,0.740642888205392,0.6366144018583043,0.6364795918367347,0.33870967741935487,0.6666666666666666,5e-06,0,5e-06,2e-05
12,-2.2732676800468934e+17,0.7489080599376133,0.6498982262285549,0.6556122448979592,0.17351598173515984,0.6666666666666666,5e-06,0,5e-06,2e-05
13,-2.6001049969177395e+17,0.761593086378915,0.586031746031746,0.6479591836734694,0.23580786026200873,0.6666666666666666,5e-06,0,5e-06,2e-05
14,-2.7995939012608e+17,0.7752026745251247,,0.6581632653061225,0.0,0.6666666666666666,5e-06,0,5e-06,2e-05
15,-3.0372965408399123e+17,0.795098432472774,,0.6568877551020408,0.0,0.6666666666666666,5e-06,0,5e-06,2e-05
16,-3.1029093204746944e+17,0.8181923287255424,0.5668449197860963,0.6581632653061225,0.10526315789473684,0.6666666666666666,5e-06,0,5e-06,2e-05
17,-3.765772472264762e+17,0.8402588708060128,0.5872340425531914,0.6683673469387755,0.09615384615384615,0.6666666666666666,5e-06,0,5e-06,2e-05
18,-3.3155027774689395e+17,0.8628162145614624,0.7479365079365079,0.673469387755102,0.23580786026200873,0.6666666666666666,5e-06,0,5e-06,2e-05
19,-4.209957977745747e+17,0.8833357776914325,0.7239583333333334,0.6836734693877551,0.05882352941176471,0.6666666666666666,5e-06,0,5e-06,2e-05
20,-3.4683757081904506e+17,0.9025477256093707,0.7293121693121694,0.6798469387755102,0.23580786026200873,0.6666666666666666,5e-06,0,5e-06,2e-05
21,-3.9909376298604486e+17,0.9233900649206979,0.7847985347985348,0.6760204081632653,0.16513761467889906,0.6666666666666666,5e-06,0,5e-06,2e-05
22,-4.960748632640998e+17,0.9456633244241986,,0.6772959183673469,0.0,0.6666666666666666,5e-06,0,5e-06,2e-05
23,-3.882523918118795e+17,0.9658058456012181,0.7524896769492349,0.6811224489795918,0.20444444444444443,0.6666666666666666,5e-06,0,5e-06,2e-05
24,-3.870369896951223e+17,0.9824412209647042,0.6968390804597702,0.6798469387755102,0.2434782608695652,0.6666666666666666,5e-06,0,5e-06,2e-05
25,-2.7620654157854896e+17,0.9942063178334918,0.709375,0.6811224489795918,0.375,0.6666666666666666,5e-06,0,5e-06,2e-05
26,-5.457918805827724e+17,1.0184170178004675,,0.6798469387755102,0.0,0.6666666666666666,5e-06,0,5e-06,2e-05
27,-5.511439571351353e+17,1.044137716293335,0.8401315789473685,0.6862244897959183,0.07766990291262137,0.6666666666666666,5e-06,0,5e-06,2e-05
28,-4.493734112034254e+17,1.0679357222148351,0.6815233312408454,0.6938775510204082,0.23376623376623376,0.6666666666666666,5e-06,0,5e-06,2e-05
29,-5.928114866408653e+17,1.0916741916111536,0.7292445774121167,0.6926020408163265,0.06829268292682927,0.6666666666666666,5e-06,0,5e-06,2e-05
30,-2.5685948589086192e+17,1.1016805682863509,0.7448456305599163,0.6913265306122449,0.4693140794223827,0.6666666666666666,5e-06,0,5e-06,2e-05
31,-5.749305315381365e+17,1.1143229348318917,0.7013666763594067,0.6900510204081632,0.17351598173515984,0.6666666666666666,5e-06,0,5e-06,2e-05
32,-6.536610567365029e+17,1.1332706723894392,0.6420212765957447,0.6900510204081632,0.09615384615384615,0.6666666666666666,5e-06,0,5e-06,2e-05
33,-6.266667307874761e+17,1.1684996059962682,0.6505946640951462,0.6900510204081632,0.1566820276497696,0.6666666666666666,5e-06,0,5e-06,2e-05
34,-6.303151680664746e+17,1.1920756101608276,0.7309749074454956,0.6875,0.12206572769953053,0.6666666666666666,5e-06,0,5e-06,2e-05
35,-6.626725116902675e+17,1.2117297649383545,0.8077601410934744,0.6823979591836735,0.08695652173913045,0.6666666666666666,5e-06,0,5e-06,2e-05
36,-5.1168678959861875e+17,1.227851288659232,0.715034965034965,0.6900510204081632,0.22807017543859648,0.6666666666666666,5e-06,0,5e-06,2e-05
37,-6.553616429016865e+17,1.2531247990471976,0.6630434782608695,0.6836734693877551,0.14814814814814814,0.6666666666666666,5e-06,0,5e-06,2e-05
38,-7.336706281041522e+17,1.3014699901853288,0.7377144518755452,0.6849489795918368,0.17351598173515984,0.6666666666666666,5e-06,0,5e-06,2e-05
39,-4.879995148395011e+17,1.331079091344561,0.7683544303797468,0.6836734693877551,0.3875968992248062,0.6666666666666666,5e-06,0,5e-06,2e-05
40,-6.879249265259222e+17,1.3405577455248152,0.8888888888888888,0.6887755102040817,0.16513761467889906,0.6666666666666666,5e-06,0,5e-06,2e-05
