epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,1.1969174763326421e+17,0.7029536035325792,0.54375,0.4334705075445816,0.03333333333333334,0.3,5e-06,1,5e-06,2e-05
2,4.158866131648018e+16,0.6996897746015478,0.5693910256410256,0.4718792866941015,0.296875,0.5517241379310345,5e-06,1,5e-06,2e-05
3,-1.805218992671949e+16,0.699068510973895,0.3984585741811175,0.4869684499314129,0.07407407407407407,0.5507246376811594,5e-06,1,5e-06,2e-05
4,-2.7573080965335156e+16,0.698217283796381,0.475,0.52400548696845,0.32786885245901637,0.6216216216216216,5e-06,1,5e-06,2e-05
5,-3.3291272384581864e+16,0.6996460866045069,0.6074108818011257,0.522633744855967,0.2619047619047619,0.5974025974025975,5e-06,1,5e-06,2e-05
6,-9.150036961844784e+16,0.7034897804260254,0.43679775280898875,0.522633744855967,0.07453416149068323,0.65,5e-06,1,5e-06,2e-05
7,-1.5955847264684147e+17,0.708980937798818,,0.5500685871056241,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
8,-2.203579081333393e+17,0.7130613327026367,0.6742424242424242,0.5843621399176955,0.1243523316062176,0.6666666666666666,5e-06,1,5e-06,2e-05
9,-1.1950362125858144e+17,0.7161502992665326,0.5603571428571429,0.588477366255144,0.466403162055336,0.6666666666666666,5e-06,1,5e-06,2e-05
10,-1.9184190648220707e+17,0.7191035151481628,0.624375968325013,0.5967078189300411,0.3171806167400882,0.6666666666666666,5e-06,1,5e-06,2e-05
11,-1.613962434478649e+17,0.7249355691450613,0.6933198380566802,0.607681755829904,0.33043478260869563,0.6666666666666666,5e-06,1,5e-06,2e-05
12,-2.85196598611636e+17,0.7293778724140592,0.5646067415730337,0.6172839506172839,0.08333333333333333,0.6666666666666666,5e-06,1,5e-06,2e-05
13,-2.9495955457431405e+17,0.7386196476441843,0.8011695906432749,0.6104252400548696,0.16831683168316833,0.6666666666666666,5e-06,1,5e-06,2e-05
14,-4.168184230943525e+17,0.7512093031847918,,0.5953360768175583,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
15,-3.477784063040083e+17,0.7659988050107602,0.7101000909918107,0.578875171467764,0.30973451327433627,0.6666666666666666,5e-06,1,5e-06,2e-05
16,-4.265873751555243e+17,0.7837922639316983,0.5558448320749805,0.5829903978052127,0.215962441314554,0.6666666666666666,5e-06,1,5e-06,2e-05
17,-3.890031218568128e+17,0.785955446737784,0.7329650092081031,0.6035665294924554,0.06217616580310882,0.6666666666666666,5e-06,1,5e-06,2e-05
18,-2.940923864147187e+17,0.7863866488138834,0.686176622482355,0.6172839506172839,0.3203463203463203,0.6666666666666666,5e-06,1,5e-06,2e-05
19,-5.2396554726705946e+17,0.7986605630980598,0.6602597402597402,0.6310013717421125,0.11282051282051284,0.6666666666666666,5e-06,1,5e-06,2e-05
20,-3.905600718127339e+17,0.8104465493449459,0.7250119560019129,0.6474622770919067,0.3504273504273504,0.6666666666666666,5e-06,1,5e-06,2e-05
21,-3.7616533041158554e+17,0.813299920823839,0.7006448412698413,0.6680384087791496,0.2222222222222222,0.6666666666666666,5e-06,1,5e-06,2e-05
