mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.5824364374717688,0.231909015595596,0.613220782329038,0.2086614874735109,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.5352961376858436,0.06371867883572715,0.5206027780311325,0.03700064813986031,0.9228289791969037,0.09740516402802919,0.6644557801360916,0.04739598486013078,cc_mask07_resnet18,cross_channel_mask07,32,0.3093627625489498,0.9455017301038062,2,4
