epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-3289131469999673.0,0.7046808153390884,0.5201238390092879,0.337890625,0.1276595744680851,0.05714285714285714,5e-06,3,5e-06,2e-05
2,6.544520044152657e+16,0.704136461019516,0.6332225913621262,0.3330078125,0.07142857142857144,0.3508771929824561,5e-06,3,5e-06,2e-05
3,-1.4203576561563616e+16,0.701101765036583,0.4680306905370844,0.3779296875,0.11464968152866241,0.6153846153846153,5e-06,3,5e-06,2e-05
4,-5.263969058086544e+16,0.7020055800676346,0.6505813953488372,0.4072265625,0.07017543859649122,0.6666666666666666,5e-06,3,5e-06,2e-05
5,-1.207408361462513e+17,0.7069376707077026,0.5417307692307692,0.435546875,0.1875,0.6666666666666666,5e-06,3,5e-06,2e-05
6,-1.5871352012647706e+17,0.714101642370224,0.6137152777777778,0.4775390625,0.2734375,0.6666666666666666,5e-06,3,5e-06,2e-05
7,-2.3749711557693088e+17,0.719107910990715,0.3733138899015676,0.525390625,0.10256410256410256,0.6666666666666666,5e-06,3,5e-06,2e-05
8,-2.4444324947071978e+17,0.7313282340764999,0.8168224299065421,0.478515625,0.08547008547008547,0.6666666666666666,5e-06,3,5e-06,2e-05
9,-2.9647343609546266e+17,0.7427973449230194,,0.4775390625,0.0,0.6666666666666666,5e-06,3,5e-06,2e-05
10,-2.0465012113872368e+17,0.7516767382621765,0.587589605734767,0.5087890625,0.3404255319148936,0.6666666666666666,5e-06,3,5e-06,2e-05
11,-3.8265848542156326e+17,0.7577440440654755,0.6446540880503144,0.5966796875,0.10169491525423728,0.6666666666666666,5e-06,3,5e-06,2e-05
12,-3.2061412087129914e+17,0.7668552845716476,0.5638884958256686,0.6044921875,0.2792452830188679,0.6666666666666666,5e-06,3,5e-06,2e-05
13,-3.758758567059399e+17,0.7784578204154968,0.4826530612244898,0.6328125,0.11764705882352941,0.6666666666666666,5e-06,3,5e-06,2e-05
14,-4.668537470277782e+17,0.7941605597734451,0.4930555555555556,0.6240234375,0.052631578947368425,0.6666666666666666,5e-06,3,5e-06,2e-05
15,-5.1816287436333965e+17,0.8171262741088867,0.5794019933554817,0.587890625,0.061135371179039305,0.6666666666666666,5e-06,3,5e-06,2e-05
16,-5.756712265997062e+17,0.8439657241106033,0.6502293577981652,0.5888671875,0.035398230088495575,0.6666666666666666,5e-06,3,5e-06,2e-05
17,-6.726350223863514e+17,0.8701989054679871,,0.5908203125,0.0,0.6666666666666666,5e-06,3,5e-06,2e-05
18,-6.741472053797805e+17,0.902246281504631,0.6016355140186916,0.58203125,0.06956521739130435,0.6666666666666666,5e-06,3,5e-06,2e-05
19,-6.104433472752429e+17,0.9273536652326584,0.5968176914778857,0.6201171875,0.14876033057851243,0.6666666666666666,5e-06,3,5e-06,2e-05
20,-8.942247525112332e+17,0.9574780166149139,,0.6396484375,0.0,0.6666666666666666,5e-06,3,5e-06,2e-05
21,-8.706403109951242e+17,0.9875262081623077,0.5028690662493479,0.66796875,0.07792207792207792,0.6666666666666666,5e-06,3,5e-06,2e-05
22,-8.83455161557482e+17,1.0163131654262543,0.9788018433179724,0.66796875,0.04405286343612334,0.6666666666666666,5e-06,3,5e-06,2e-05
23,-9.64752297582566e+17,1.0505127757787704,0.6095679012345679,0.65234375,0.052631578947368425,0.6666666666666666,5e-06,3,5e-06,2e-05
24,-1.0086961515742858e+18,1.0895397067070007,0.7391705069124423,0.619140625,0.04405286343612334,0.6666666666666666,5e-06,3,5e-06,2e-05
25,-5.3498098458766515e+17,1.1095783859491348,0.69685386650985,0.671875,0.3890784982935153,0.6666666666666666,5e-06,3,5e-06,2e-05
26,-1.041615158842882e+18,1.1196957975625992,0.7564252336448598,0.65234375,0.06956521739130435,0.6666666666666666,5e-06,3,5e-06,2e-05
27,-1.14884997378092e+18,1.1518644988536835,,0.6259765625,0.0,0.6666666666666666,5e-06,3,5e-06,2e-05
28,-1.230750219203473e+18,1.192747414112091,,0.615234375,0.0,0.6666666666666666,5e-06,3,5e-06,2e-05
29,-1.1836906372259668e+18,1.2360469698905945,0.673481308411215,0.6123046875,0.06956521739130435,0.6666666666666666,5e-06,3,5e-06,2e-05
30,-1.2922855327765688e+18,1.270889550447464,0.865070093457944,0.6181640625,0.06956521739130435,0.6666666666666666,5e-06,3,5e-06,2e-05
31,-1.3381070973847596e+18,1.3162966668605804,0.7575471698113208,0.64453125,0.08620689655172413,0.6666666666666666,5e-06,3,5e-06,2e-05
32,-1.205866890132655e+18,1.3353325724601746,0.6448306595365418,0.681640625,0.1774193548387097,0.6666666666666666,5e-06,3,5e-06,2e-05
33,-1.2007032170247432e+18,1.3447111248970032,0.6729492396658814,0.7177734375,0.18473895582329317,0.6666666666666666,5e-06,3,5e-06,2e-05
34,-1.4082856958610803e+18,1.365097463130951,0.7157016171100679,0.7265625,0.07792207792207792,0.6666666666666666,5e-06,3,5e-06,2e-05
35,-1.1799308441253627e+18,1.3906846046447754,0.7450573979591837,0.736328125,0.24615384615384614,0.6666666666666666,5e-06,3,5e-06,2e-05
36,-1.2305145964795254e+18,1.4101349413394928,0.7505226480836237,0.732421875,0.1700404858299595,0.6666666666666666,5e-06,3,5e-06,2e-05
37,-1.506764381970381e+18,1.4473194777965546,0.8460829493087557,0.724609375,0.04405286343612334,0.6666666666666666,5e-06,3,5e-06,2e-05
38,-1.2886537389730609e+18,1.4704171419143677,0.6492869875222816,0.6962890625,0.1774193548387097,0.6666666666666666,5e-06,3,5e-06,2e-05
39,-1.359678429099521e+18,1.497361034154892,0.545319188535269,0.6865234375,0.2134387351778656,0.6666666666666666,5e-06,3,5e-06,2e-05
40,-1.722693238302171e+18,1.5373227298259735,,0.6796875,0.0,0.6666666666666666,5e-06,3,5e-06,2e-05
41,-1.8110507780756987e+18,1.5826469957828522,,0.6640625,0.0,0.6666666666666666,5e-06,3,5e-06,2e-05
42,-1.7220954006702748e+18,1.6212417781352997,,0.640625,0.0,0.6666666666666666,5e-06,3,5e-06,2e-05
43,-1.7598976532240033e+18,1.669255405664444,0.7348837209302326,0.63671875,0.061135371179039305,0.6666666666666666,5e-06,3,5e-06,2e-05
44,-1.9325281277919867e+18,1.7160406410694122,,0.625,0.0,0.6666666666666666,5e-06,3,5e-06,2e-05
45,-1.622373374159175e+18,1.7702750265598297,0.6643217893217893,0.625,0.2204724409448819,0.6666666666666666,5e-06,3,5e-06,2e-05
46,-1.736221537744358e+18,1.7940945625305176,0.7707317073170732,0.615234375,0.15637860082304528,0.6666666666666666,5e-06,3,5e-06,2e-05
47,-2.135012703513575e+18,1.8396570980548859,,0.6181640625,0.0,0.6666666666666666,5e-06,3,5e-06,2e-05
