mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold,scratch_mean_auc,scratch_std_auc,scratch_worst_fold_auc,delta_mean_auc_vs_scratch,delta_std_auc_vs_scratch,delta_worst_auc_vs_scratch
0.6035994714868269,0.11462697783727668,0.6208848754323828,0.09413540563239615,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5084350721420644,0.06924784374929839,0.5141891891891892,0.06621966345136009,0.8319189504539116,0.20816054868405112,0.6227892470802372,0.06282869502497428,strip_jigsaw_resnet18,strip_jigsaw,32,0.4190103239587042,0.7193877551020408,2,3,0.7788415888071595,0.1047535064188578,0.6240234375,-0.17524211732033257,0.009873471418418878,-0.2050131135412958
