mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.6121718370379737,0.11849300673442904,0.6124015118842158,0.11672344105362256,0.4948717948717949,0.0114670152692297,0.08,0.17888543819998318,0.020512820512820513,0.045868061076918765,0.0326530612244898,0.07301446457142172,0.5838156017123831,0.0685222362217732,0.5551228070175439,0.0439256345740169,0.8637773505628668,0.16551626608646094,0.6707626768849962,0.0715261339277677,sequential_resnet18,sequential_masked_recon_to_cross_channel,32,0.46548323471400394,0.7941176470588235,1,4
