mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold,scratch_mean_auc,scratch_std_auc,scratch_worst_fold_auc,delta_mean_auc_vs_scratch,delta_std_auc_vs_scratch,delta_worst_auc_vs_scratch
0.4021731172838739,0.11266656268677108,0.461877436233223,0.10099108740088773,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49433962264150944,0.012656988551885599,0.496551724137931,0.007710579232757887,0.9442048517520216,0.09029448442865472,0.6499999999999999,0.028867513459481284,cross_channel_resnet18,cross_channel,32,0.2802734375,0.5562130177514792,0,1,0.7788415888071595,0.1047535064188578,0.6240234375,-0.3766684715232856,0.007913056267913277,-0.34375
