epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,3748046703789592.5,0.6932173073291779,0.5691105769230769,0.5771484375,0.13397129186602869,0.6666666666666666,5e-06,3,5e-06,2e-05
2,2300561429572787.0,0.6893092095851898,0.7141366718831508,0.5830078125,0.07058823529411765,0.6206896551724137,5e-06,3,5e-06,2e-05
3,-1905090416220257.5,0.689371258020401,,0.5703125,0.0,0.40816326530612246,5e-06,3,5e-06,2e-05
4,-2883425090470928.5,0.69191974401474,0.4757213230119634,0.5537109375,0.0821917808219178,0.06060606060606061,5e-06,3,5e-06,2e-05
5,-6088971748139398.0,0.6978233158588409,0.460093896713615,0.5380859375,0.0392156862745098,0.0,5e-06,3,5e-06,2e-05
6,-6703598884414350.0,0.7056885957717896,0.7073598130841121,0.525390625,0.0,0.0,5e-06,3,5e-06,2e-05
7,-9045230883363694.0,0.7133778780698776,0.49528301886792453,0.55859375,0.0,0.0,5e-06,3,5e-06,2e-05
8,-1.1820484591391306e+16,0.7245958596467972,0.5867109634551495,0.5576171875,0.0,0.0,5e-06,3,5e-06,2e-05
9,-1.2206007911897966e+16,0.746864840388298,0.45850340136054424,0.517578125,0.0,0.0,5e-06,3,5e-06,2e-05
10,-1.7323456076372846e+16,0.7637017369270325,0.6511627906976745,0.4873046875,0.0,0.0,5e-06,3,5e-06,2e-05
11,-1.9171115795197628e+16,0.7724771201610565,0.4965986394557823,0.5498046875,0.0,0.0,5e-06,3,5e-06,2e-05
12,-1.507729848623286e+16,0.7855048775672913,0.7153006411367181,0.5546875,0.0,0.0,5e-06,3,5e-06,2e-05
13,-2.188628548432587e+16,0.8072467893362045,0.4924601464885825,0.5556640625,0.0,0.0,5e-06,3,5e-06,2e-05
14,-2.5993314453563556e+16,0.8345095813274384,0.5240825688073395,0.5537109375,0.0,0.0,5e-06,3,5e-06,2e-05
