epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,1.0675959865652956e+16,0.6993731260299683,0.47906602254428343,0.4247448979591837,0.26,0.2631578947368421,5e-06,0,5e-06,2e-05
2,1.1475907207383332e+16,0.6975375413894653,0.5316608996539792,0.45790816326530615,0.21052631578947367,0.375,5e-06,0,5e-06,2e-05
3,1.5186176791319114e+16,0.69771865436009,0.6639061421670117,0.45535714285714285,0.37142857142857144,0.5161290322580646,5e-06,0,5e-06,2e-05
4,5533275393696914.0,0.6999038287571498,0.6508650519031142,0.44642857142857145,0.3270440251572327,0.5428571428571429,5e-06,0,5e-06,2e-05
5,-4.4711458267576024e+16,0.7023533242089408,0.6378054511278195,0.45663265306122447,0.44878048780487806,0.6233766233766234,5e-06,0,5e-06,2e-05
6,-5.7263964506779064e+16,0.7049847415515355,0.6157439446366783,0.4630102040816326,0.29850746268656714,0.6153846153846153,5e-06,0,5e-06,2e-05
7,-7.765447360231131e+16,0.7095037698745728,0.6263285474547827,0.45408163265306123,0.26999999999999996,0.6829268292682926,5e-06,0,5e-06,2e-05
8,-6.983955650198148e+16,0.7135705436979022,0.577710843373494,0.4528061224489796,0.3438914027149321,0.6829268292682926,5e-06,0,5e-06,2e-05
9,-1.077768575957074e+17,0.7175669074058533,0.6179198173776573,0.4298469387755102,0.3559322033898305,0.6746987951807228,5e-06,0,5e-06,2e-05
10,-7.049953421497842e+16,0.7205084477152143,0.6790615835777126,0.43239795918367346,0.4235294117647059,0.6829268292682926,5e-06,0,5e-06,2e-05
11,-9.5625317615403e+16,0.726157511983599,0.6791939868862946,0.43494897959183676,0.3148936170212766,0.6829268292682926,5e-06,0,5e-06,2e-05
12,-6.0181076843017944e+16,0.7291599341801235,0.6456290849673203,0.4272959183673469,0.4962962962962963,0.6829268292682926,5e-06,0,5e-06,2e-05
13,-1.6288800050040013e+17,0.7355841313089643,0.6809138749839558,0.4298469387755102,0.38524590163934425,0.6829268292682926,5e-06,0,5e-06,2e-05
14,-1.2546991593229986e+17,0.737963046346392,0.7119417891282637,0.44005102040816324,0.361344537815126,0.6829268292682926,5e-06,0,5e-06,2e-05
15,-2.0784944074359722e+17,0.7441217047827584,0.6801840667241875,0.4489795918367347,0.17757009345794392,0.6829268292682926,5e-06,0,5e-06,2e-05
16,-1.7489619671415894e+17,0.7498911619186401,0.6926553672316385,0.44642857142857145,0.22624434389140272,0.6829268292682926,5e-06,0,5e-06,2e-05
17,-1.8971843049741165e+17,0.7563460213797433,0.6936973103171417,0.4502551020408163,0.3755102040816326,0.6666666666666666,5e-06,0,5e-06,2e-05
18,-2.22419504035304e+17,0.7635163920266288,0.6021978021978022,0.44642857142857145,0.2905982905982906,0.6666666666666666,5e-06,0,5e-06,2e-05
