epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-5.955677396598094e+16,0.6985556483268738,0.4847560975609756,0.5520833333333334,0.034188034188034185,0.26666666666666666,5e-06,2,5e-06,2e-05
2,-7.56707507375702e+16,0.6985644698143005,0.36430180180180183,0.5434027777777778,0.16107382550335572,0.5882352941176471,5e-06,2,5e-06,2e-05
3,-3.5263975645638612e+16,0.7024627129236857,0.5531886916502301,0.5277777777777778,0.4953271028037383,0.6,5e-06,2,5e-06,2e-05
4,-1.8535318775470144e+16,0.7032874623934428,0.5648454209605289,0.5416666666666666,0.3542857142857143,0.6363636363636364,5e-06,2,5e-06,2e-05
5,-3.5337113965569464e+16,0.7026797930399576,0.5433646812957158,0.546875,0.5321100917431193,0.6764705882352942,5e-06,2,5e-06,2e-05
6,-7.925903089621366e+16,0.7026425202687582,0.4076190476190476,0.5486111111111112,0.2272727272727273,0.6478873239436619,5e-06,2,5e-06,2e-05
7,-7.549560741906626e+16,0.7053146163622538,0.5365853658536586,0.5572916666666666,0.3725490196078432,0.6666666666666666,5e-06,2,5e-06,2e-05
8,-2.286215431838278e+16,0.7058011889457703,0.5480497456189938,0.5607638888888888,0.45132743362831856,0.6666666666666666,5e-06,2,5e-06,2e-05
9,-6.558225133017153e+16,0.7059648434321085,0.5575,0.5677083333333334,0.41666666666666663,0.6666666666666666,5e-06,2,5e-06,2e-05
10,-1.4654864583704474e+17,0.7047004501024882,0.6289138943248532,0.5798611111111112,0.27979274611398963,0.6666666666666666,5e-06,2,5e-06,2e-05
11,-1.0907847642013816e+17,0.7069265643755595,0.5548986486486487,0.5920138888888888,0.25,0.6666666666666666,5e-06,2,5e-06,2e-05
12,-1.1247133353235544e+17,0.7103513876597086,0.5761953904368765,0.5972222222222222,0.2021276595744681,0.6666666666666666,5e-06,2,5e-06,2e-05
13,-1.376587718874573e+17,0.7134675979614258,0.6282566882322085,0.5920138888888888,0.39069767441860465,0.6666666666666666,5e-06,2,5e-06,2e-05
14,-2.072966746646346e+17,0.7141741712888082,0.563019508057676,0.5902777777777778,0.4074074074074074,0.6666666666666666,5e-06,2,5e-06,2e-05
15,-1.2958507355700075e+17,0.7182281414667765,0.602621964324092,0.6041666666666666,0.31527093596059114,0.6666666666666666,5e-06,2,5e-06,2e-05
16,-1.6107622695813776e+17,0.7200054327646891,0.6681704260651629,0.5972222222222222,0.3963963963963964,0.6666666666666666,5e-06,2,5e-06,2e-05
17,-1.4830252258721446e+17,0.7205644845962524,0.7304639804639804,0.6006944444444444,0.4541484716157206,0.6666666666666666,5e-06,2,5e-06,2e-05
18,-1.781018621485515e+17,0.7180377244949341,0.6210474308300395,0.6076388888888888,0.41255605381165916,0.6666666666666666,5e-06,2,5e-06,2e-05
19,-1.428683413474357e+17,0.7161951263745626,0.6503167126847491,0.6197916666666666,0.41964285714285715,0.6666666666666666,5e-06,2,5e-06,2e-05
20,-2.2754209836662163e+17,0.7182975014050802,0.6349031690140845,0.6180555555555556,0.3121951219512195,0.6666666666666666,5e-06,2,5e-06,2e-05
21,-7.036546517357932e+16,0.7187129060427347,0.6898834745762712,0.6180555555555556,0.5224489795918367,0.6666666666666666,5e-06,2,5e-06,2e-05
22,-1.130818629978513e+17,0.716056744257609,0.6231278801843319,0.6336805555555556,0.47659574468085103,0.6666666666666666,5e-06,2,5e-06,2e-05
23,-1.4978795917952528e+17,0.7130842804908752,0.6627692307692308,0.6354166666666666,0.4424778761061947,0.6666666666666666,5e-06,2,5e-06,2e-05
24,-3.124604889468364e+17,0.7131673494974772,0.5146406388642414,0.6354166666666666,0.08333333333333333,0.6666666666666666,5e-06,2,5e-06,2e-05
25,-2.7830907331088013e+17,0.7161960999170939,0.6609902239041312,0.6440972222222222,0.22105263157894736,0.6666666666666666,5e-06,2,5e-06,2e-05
26,-1.5088764658448915e+17,0.7157743573188782,0.7623954890141941,0.6475694444444444,0.3490566037735849,0.6666666666666666,5e-06,2,5e-06,2e-05
27,-6.829029394590425e+16,0.7144239743550619,0.6688880661483401,0.640625,0.5703125,0.6666666666666666,5e-06,2,5e-06,2e-05
28,-1.4311852635714045e+17,0.7120640675226847,0.6936744847192609,0.6493055555555556,0.39069767441860465,0.6666666666666666,5e-06,2,5e-06,2e-05
