epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-2.686522027176391e+16,0.6801266819238663,0.6586277173913043,0.73828125,0.36815920398009955,0.6666666666666666,5e-06,3,5e-06,2e-05
2,-8.568403600526957e+16,0.6803078502416611,0.6587688734030197,0.767578125,0.1948717948717949,0.6666666666666666,5e-06,3,5e-06,2e-05
3,-9.776780977853365e+16,0.681970089673996,0.7076905095839178,0.7783203125,0.3435114503816794,0.6666666666666666,5e-06,3,5e-06,2e-05
4,-1.0218620645825286e+17,0.6825447082519531,0.701978021978022,0.7958984375,0.36900369003690037,0.6666666666666666,5e-06,3,5e-06,2e-05
5,-1.0021315411252306e+17,0.6826475858688354,0.6561242093156987,0.8076171875,0.35074626865671643,0.6666666666666666,5e-06,3,5e-06,2e-05
6,-2.066420080750059e+17,0.6862997859716415,0.7457142857142857,0.8056640625,0.2248995983935743,0.6666666666666666,5e-06,3,5e-06,2e-05
7,-1.543246285767738e+17,0.6873673796653748,0.7385460495558672,0.8134765625,0.33699633699633696,0.6666666666666666,5e-06,3,5e-06,2e-05
8,-2.3610051683449734e+17,0.6931764185428619,0.8050356506238859,0.8212890625,0.180327868852459,0.6666666666666666,5e-06,3,5e-06,2e-05
9,-1.6916935703819526e+17,0.6953760981559753,0.7206703910614525,0.8251953125,0.39041095890410954,0.6666666666666666,5e-06,3,5e-06,2e-05
10,-1.867922481446808e+17,0.6973851770162582,0.7043898509867096,0.82421875,0.291044776119403,0.6666666666666666,5e-06,3,5e-06,2e-05
11,-2.5780291077160387e+17,0.7030711770057678,0.7174825174825175,0.82421875,0.25384615384615383,0.6666666666666666,5e-06,3,5e-06,2e-05
12,-2.7214040332267142e+17,0.7114297151565552,0.76346579529883,0.8251953125,0.37323943661971826,0.6666666666666666,5e-06,3,5e-06,2e-05
13,-2.7284400622858384e+17,0.7156837582588196,0.6910569105691057,0.82421875,0.30258302583025826,0.6666666666666666,5e-06,3,5e-06,2e-05
14,-3.0110469169524205e+17,0.7213199436664581,0.7112650382792562,0.822265625,0.11063829787234042,0.6666666666666666,5e-06,3,5e-06,2e-05
15,-3.059984207910219e+17,0.7363326400518417,0.7951149425287356,0.8212890625,0.4081632653061224,0.6666666666666666,5e-06,3,5e-06,2e-05
16,-4.195471997949144e+17,0.7404934465885162,0.7504492939666239,0.8251953125,0.15637860082304528,0.6666666666666666,5e-06,3,5e-06,2e-05
17,-2.7257394086658205e+17,0.7439406663179398,0.7936945812807882,0.8212890625,0.1976284584980237,0.6666666666666666,5e-06,3,5e-06,2e-05
18,-3.728214221302609e+17,0.7592669576406479,0.8398559030620599,0.8232421875,0.23938223938223938,0.6666666666666666,5e-06,3,5e-06,2e-05
19,-4.2104132483695686e+17,0.7756760120391846,0.6903846153846154,0.828125,0.20634920634920637,0.6666666666666666,5e-06,3,5e-06,2e-05
20,-5.424983543130524e+17,0.7995263040065765,0.7803030303030303,0.8291015625,0.1774193548387097,0.6666666666666666,5e-06,3,5e-06,2e-05
21,-2.533471568072145e+17,0.7923369258642197,0.7604991394148021,0.8291015625,0.45901639344262296,0.6666666666666666,5e-06,3,5e-06,2e-05
22,-3.2490490391471565e+17,0.787797674536705,0.7211934156378601,0.8291015625,0.375,0.6666666666666666,5e-06,3,5e-06,2e-05
23,-5.3895536897997965e+17,0.799548551440239,0.7685643564356436,0.8330078125,0.192,0.6666666666666666,5e-06,3,5e-06,2e-05
24,-3.7468152747126304e+17,0.7977591902017593,0.7531524122807017,0.83203125,0.2835820895522388,0.6666666666666666,5e-06,3,5e-06,2e-05
25,-5.5044478063615296e+17,0.818322166800499,0.8742283950617284,0.8310546875,0.052631578947368425,0.6666666666666666,5e-06,3,5e-06,2e-05
26,-4.2604983591111104e+17,0.8314194828271866,0.7432002314814815,0.8330078125,0.2727272727272727,0.6666666666666666,5e-06,3,5e-06,2e-05
27,-6.866488282040342e+17,0.8564365953207016,0.8418485237483954,0.8330078125,0.15637860082304528,0.6666666666666666,5e-06,3,5e-06,2e-05
28,-6.202722220409601e+17,0.8813052475452423,0.8339689804220697,0.830078125,0.15510204081632653,0.6666666666666666,5e-06,3,5e-06,2e-05
29,-5.7267891988492326e+17,0.8960890769958496,0.8247855767547698,0.83203125,0.22745098039215686,0.6666666666666666,5e-06,3,5e-06,2e-05
30,-6.257792994635461e+17,0.9119395017623901,0.7098507462686567,0.8330078125,0.199203187250996,0.6666666666666666,5e-06,3,5e-06,2e-05
31,-6.67320459850878e+17,0.9438829720020294,0.7869921164342025,0.8330078125,0.2595419847328244,0.6666666666666666,5e-06,3,5e-06,2e-05
32,-7.511706913268622e+17,0.9576821774244308,0.8289221938775511,0.830078125,0.24615384615384614,0.6666666666666666,5e-06,3,5e-06,2e-05
33,-6.340030552336536e+17,0.9654459655284882,0.7129765395894428,0.833984375,0.32116788321167883,0.6666666666666666,5e-06,3,5e-06,2e-05
34,-3.7927759951704256e+17,0.9599217474460602,0.8124588002636783,0.837890625,0.47435897435897434,0.6666666666666666,5e-06,3,5e-06,2e-05
35,-3.2632426761999597e+17,0.9320833086967468,0.7928451916181978,0.8408203125,0.4858044164037855,0.6666666666666666,5e-06,3,5e-06,2e-05
36,-4.7110629586328115e+17,0.9090158194303513,0.7855113636363636,0.841796875,0.3888888888888889,0.6666666666666666,5e-06,3,5e-06,2e-05
37,-5.2372075293179904e+17,0.897073820233345,0.8406098406098406,0.8427734375,0.275092936802974,0.6666666666666666,5e-06,3,5e-06,2e-05
38,-6.417484209118561e+17,0.9178921282291412,0.8174019607843137,0.845703125,0.1904761904761905,0.6666666666666666,5e-06,3,5e-06,2e-05
39,-7.152857067201412e+17,0.9253213554620743,0.7731186224489796,0.8486328125,0.24615384615384614,0.6666666666666666,5e-06,3,5e-06,2e-05
40,-6.186220797894495e+17,0.9111939072608948,0.7615968163163785,0.8466796875,0.3161764705882353,0.6666666666666666,5e-06,3,5e-06,2e-05
41,-7.36692215315344e+17,0.943021148443222,0.8599078341013825,0.845703125,0.04405286343612334,0.6666666666666666,5e-06,3,5e-06,2e-05
42,-9.090427201903927e+17,0.9829803556203842,0.7554012345679012,0.845703125,0.052631578947368425,0.6666666666666666,5e-06,3,5e-06,2e-05
43,-6.092999517168589e+17,1.0094494074583054,0.7908587257617729,0.841796875,0.2857142857142857,0.6666666666666666,5e-06,3,5e-06,2e-05
44,-7.028537010889624e+17,1.0334851443767548,0.7405263157894737,0.845703125,0.29629629629629634,0.6666666666666666,5e-06,3,5e-06,2e-05
45,-5.1682817196261274e+17,1.0342955142259598,0.7776709401709402,0.8447265625,0.36619718309859156,0.6666666666666666,5e-06,3,5e-06,2e-05
46,-7.723993266466387e+17,1.0651155710220337,0.7924378109452737,0.845703125,0.199203187250996,0.6666666666666666,5e-06,3,5e-06,2e-05
47,-7.184080721347517e+17,1.068836286664009,0.898021978021978,0.8427734375,0.2641509433962264,0.6666666666666666,5e-06,3,5e-06,2e-05
48,-7.07700183635612e+17,1.095066398382187,0.7962406015037594,0.8427734375,0.3065693430656934,0.6666666666666666,5e-06,3,5e-06,2e-05
49,-1.0568435759579469e+18,1.1058519035577774,0.8087524865018472,0.84375,0.14107883817427383,0.6666666666666666,5e-06,3,5e-06,2e-05
50,-5.6110947894416416e+17,1.1140989065170288,0.7789759939984996,0.845703125,0.4189189189189189,0.6666666666666666,5e-06,3,5e-06,2e-05
51,-7.950509808933866e+17,1.1039792895317078,0.7535353535353535,0.8466796875,0.2528735632183908,0.6666666666666666,5e-06,3,5e-06,2e-05
