model,pretraining,patch_size,fold,n_train,n_val,n_test,n_test_pos,n_test_neg,auc,pr_auc,accuracy_05,precision_05,recall_05,f1_05,best_threshold_f1,accuracy_best_f1,precision_best_f1,recall_best_f1,f1_best_f1,tn,fp,fn,tp,best_epoch,best_val_auc,best_val_loss
cross_channel_resnet18,cross_channel,32,0,224,56,64,32,32,0.21484375,0.35953655051450867,0.5,0.0,0.0,0.0,0.117226742208004,0.5,0.5,1.0,0.6666666666666666,0,32,0,32,14,0.2767857142857143,0.9906540768487113
cross_channel_resnet18,cross_channel,32,1,212,54,78,39,39,0.5982905982905983,0.6026889328060812,0.5,0.0,0.0,0.0,0.38663581013679504,0.5128205128205128,0.5064935064935064,1.0,0.6724137931034482,1,38,0,39,1,0.49794238683127573,0.7086352661803916
cross_channel_resnet18,cross_channel,32,2,190,48,106,53,53,0.6155215379138483,0.6422849180199715,0.5377358490566038,0.625,0.18867924528301888,0.2898550724637681,0.4400162994861603,0.49056603773584906,0.49504950495049505,0.9433962264150944,0.6493506493506493,2,51,3,50,4,0.5902777777777778,0.6950310866038004
cross_channel_resnet18,cross_channel,32,3,252,64,28,14,14,0.6989795918367347,0.7518119975262831,0.6785714285714286,0.7272727272727273,0.5714285714285714,0.64,0.4787823557853699,0.5714285714285714,0.5416666666666666,0.9285714285714286,0.6842105263157894,3,11,1,13,1,0.625,0.6851366758346558
cross_channel_resnet18,cross_channel,32,4,220,56,68,34,34,0.5207612456747405,0.5695542445101645,0.5,0.5,0.029411764705882353,0.05555555555555555,0.41998133063316345,0.5,0.5,1.0,0.6666666666666666,0,34,0,34,1,0.47066326530612246,0.6972451210021973
