epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-1.3544520587748498e+16,0.6922489064080375,0.5399969292184861,0.5880102040816326,0.30208333333333337,0.6666666666666666,1e-05,0,1e-05,0.0001
2,-8.805054134009387e+16,0.7177340047700065,0.30986842105263157,0.5956632653061225,0.0707070707070707,0.6666666666666666,1e-05,0,1e-05,0.0001
3,-1.7529124573525725e+17,0.7867087296077183,,0.5676020408163265,0.0,0.6666666666666666,1e-05,0,1e-05,0.0001
4,-2.5501617182676464e+17,0.8700264522007534,0.6210221793635486,0.5739795918367347,0.1566820276497696,0.6666666666666666,1e-05,0,1e-05,0.0001
5,-2.8023919681477955e+17,0.9530959810529437,0.7132202125675927,0.6033163265306123,0.26382978723404255,0.6666666666666666,1e-05,0,1e-05,0.0001
6,-3.717674090680999e+17,1.0100058828081404,0.6432561851556265,0.6198979591836735,0.19004524886877827,0.6666666666666666,1e-05,0,1e-05,0.0001
