mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold,scratch_mean_auc,scratch_std_auc,scratch_worst_fold_auc,delta_mean_auc_vs_scratch,delta_std_auc_vs_scratch,delta_worst_auc_vs_scratch
0.5677890588749422,0.11634940868752854,0.5779906148881445,0.08908882692355377,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.5228545028316116,0.08255492239764187,0.5166791217011615,0.058665852208596554,0.8016531285954149,0.12928881984132543,0.6254750331147101,0.06767677386071917,strip_jigsaw_resnet18,strip_jigsaw,32,0.3759765625,0.6513840830449827,0,4,0.7788415888071595,0.1047535064188578,0.6240234375,-0.21105252993221724,0.01159590226867073,-0.248046875
