epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,1.1045203091149291e+17,0.6899845940726144,,0.6811224489795918,0.0,0.6666666666666666,5e-06,4,5e-06,2e-05
2,4.4591819423977544e+16,0.6859328831945147,,0.6670918367346939,0.0,0.6746987951807228,5e-06,4,5e-06,2e-05
3,-1.5138271224273902e+16,0.6819136823926654,0.5417417417417417,0.6823979591836735,0.058394160583941604,0.7105263157894737,5e-06,4,5e-06,2e-05
4,1447797553936942.5,0.6797988414764404,,0.6887755102040817,0.0,0.6296296296296297,5e-06,4,5e-06,2e-05
5,-4.233956492943628e+16,0.6811250788824899,,0.6900510204081632,0.0,0.2777777777777778,5e-06,4,5e-06,2e-05
6,-5.22812005790539e+16,0.6864047220775059,,0.6887755102040817,0.0,0.0,5e-06,4,5e-06,2e-05
7,-6.4270757810286216e+16,0.6913811138698033,,0.7091836734693877,0.0,0.0,5e-06,4,5e-06,2e-05
8,-1.151548954879936e+17,0.7047658307211739,,0.6977040816326531,0.0,0.0,5e-06,4,5e-06,2e-05
9,-1.6737795197114896e+17,0.7193635531834194,,0.6709183673469388,0.0,0.0,5e-06,4,5e-06,2e-05
10,-1.4112497069966443e+17,0.7354409524372646,0.40540540540540543,0.6517857142857143,0.0,0.0,5e-06,4,5e-06,2e-05
11,-1.6571349018463674e+17,0.7491263151168823,0.5585161964472309,0.6313775510204082,0.0,0.0,5e-06,4,5e-06,2e-05
12,-1.4878086383855325e+17,0.7603857857840401,0.5245901639344263,0.6352040816326531,0.0,0.0,5e-06,4,5e-06,2e-05
13,-2.6161253654943856e+17,0.779484042099544,,0.6033163265306123,0.0,0.0,5e-06,4,5e-06,2e-05
14,-2.2674763068766944e+17,0.7968739441462925,0.5880272108843537,0.5650510204081632,0.0,0.0,5e-06,4,5e-06,2e-05
15,-2.677938553560093e+17,0.8164586680276054,,0.5612244897959183,0.0,0.0,5e-06,4,5e-06,2e-05
16,-3.196551256594377e+17,0.8371844376836505,,0.5739795918367347,0.0,0.0,5e-06,4,5e-06,2e-05
17,-3.627058631044283e+17,0.8652265838214329,,0.5318877551020408,0.0,0.0,5e-06,4,5e-06,2e-05
18,-4.065348323806687e+17,0.8950796893664769,,0.5076530612244898,0.0,0.0,5e-06,4,5e-06,2e-05
19,-4.1007142527530554e+17,0.9239972148622785,,0.4961734693877551,0.0,0.0,5e-06,4,5e-06,2e-05
