model,pretraining,patch_size,fold,n_train,n_val,n_test,n_test_pos,n_test_neg,auc,pr_auc,accuracy_05,precision_05,recall_05,f1_05,best_threshold_f1,accuracy_best_f1,precision_best_f1,recall_best_f1,f1_best_f1,tn,fp,fn,tp,best_epoch,best_val_auc,best_val_loss
verify_with_landcover_344,cross_channel,32,0,224,56,64,32,32,0.33984375,0.4167641792525133,0.5,0.0,0.0,0.0,0.4009077548980713,0.453125,0.4745762711864407,0.875,0.6153846153846153,1,31,4,28,1,0.5178571428571429,0.7040753705160958
verify_with_landcover_344,cross_channel,32,1,212,54,78,39,39,0.40105193951347795,0.43761811124171995,0.5,0.0,0.0,0.0,0.37413454055786133,0.47435897435897434,0.4868421052631579,0.9487179487179487,0.6434782608695652,0,39,2,37,1,0.345679012345679,0.724317435865049
verify_with_landcover_344,cross_channel,32,2,190,48,106,53,53,0.2744749021003916,0.40806796164628956,0.5,0.0,0.0,0.0,0.4123733639717102,0.36792452830188677,0.4125,0.6226415094339622,0.4962406015037593,6,47,20,33,3,0.4826388888888889,0.7071011662483215
verify_with_landcover_344,cross_channel,32,3,252,64,28,14,14,0.5816326530612245,0.6495383981098267,0.5,0.5,1.0,0.6666666666666666,0.5057848691940308,0.5,0.5,1.0,0.6666666666666666,0,14,0,14,1,0.5400390625,0.694210022687912
verify_with_landcover_344,cross_channel,32,4,220,56,68,34,34,0.7448096885813149,0.6686342125881344,0.6617647058823529,0.72,0.5294117647058824,0.6101694915254237,0.48506155610084534,0.7205882352941176,0.6666666666666666,0.8823529411764706,0.7594936708860759,19,15,4,30,1,0.7474489795918368,0.6744265386036464
