mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.46836258665128183,0.192284526758422,0.5161245725676968,0.13112057670179458,0.5323529411764706,0.07234337574264024,0.244,0.3430451865279558,0.30588235294117644,0.4506819131618342,0.25536723163841807,0.350246034188644,0.5031993475909957,0.13125037949500926,0.508117008623253,0.09476826316536456,0.8657424798656763,0.14523231482069396,0.6362527630621365,0.09513729511085477,verify_with_landcover_344,cross_channel,32,0.2744749021003916,0.7448096885813149,2,4
