epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,6.765754153398534e+16,0.7034603423542447,0.7391304347826086,0.4224965706447188,0.03225806451612903,0.27272727272727276,5e-06,1,5e-06,2e-05
2,1.3871943268577358e+16,0.7010331330475984,,0.4609053497942387,0.0,0.5846153846153846,5e-06,1,5e-06,2e-05
3,-1.3799562281573318e+16,0.7019983132680258,,0.46227709190672156,0.0,0.5945945945945945,5e-06,1,5e-06,2e-05
4,-5.757189926406631e+16,0.703466139457844,,0.4993141289437586,0.0,0.6153846153846153,5e-06,1,5e-06,2e-05
5,-6.836299542287742e+16,0.7070309652222527,,0.5212620027434842,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
6,-1.0290525867731648e+17,0.713872593862039,,0.5473251028806584,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
7,-1.4404774914767102e+17,0.7228131294250488,,0.5871056241426612,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
8,-1.9593121712983862e+17,0.7321402121473242,,0.6117969821673526,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
9,-1.991825650713392e+17,0.7424166754440025,,0.6200274348422496,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
10,-2.7381663057376112e+17,0.7564191310494034,,0.6296296296296297,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
11,-2.419200329354754e+17,0.7752611835797628,,0.6021947873799726,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
12,-2.7746794920855546e+17,0.7964078232094094,1.1005434782608696,0.6200274348422496,0.021276595744680854,0.6666666666666666,5e-06,1,5e-06,2e-05
13,-2.62962310131082e+17,0.8175181459497523,0.6039325842696629,0.6433470507544582,0.10101010101010102,0.6666666666666666,5e-06,1,5e-06,2e-05
14,-3.487991329965973e+17,0.837115693975378,0.6521739130434783,0.6323731138545954,0.021276595744680854,0.6666666666666666,5e-06,1,5e-06,2e-05
15,-3.9656736250497574e+17,0.8591754524796097,,0.607681755829904,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
16,-4.4168536056333523e+17,0.8912473475491559,,0.6145404663923183,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
17,-4.362483416902719e+17,0.916110078493754,,0.6515775034293553,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
18,-4.752356301727656e+17,0.9373763004938761,,0.6680384087791496,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
19,-5.2685463854205536e+17,0.9667515710548118,,0.6652949245541838,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
20,-5.576562639278114e+17,0.9983636140823364,,0.6694101508916324,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
21,-5.554221626208704e+17,1.0292585999877364,,0.663923182441701,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
22,-6.117332175750555e+17,1.07312426743684,,0.6625514403292181,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
23,-6.583387692905984e+17,1.111158499011287,,0.710562414266118,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
24,-6.966333874896896e+17,1.14679424851029,,0.6927297668038409,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
25,-7.200337800124616e+17,1.1756149618713945,,0.7229080932784636,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
26,-6.969599839341439e+17,1.2087828892248649,,0.7119341563786008,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
27,-8.31044200363597e+17,1.2498616951483268,,0.7256515775034293,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
28,-7.785103905404342e+17,1.2861997507236622,,0.7160493827160493,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
29,-7.837465138579324e+17,1.3154167113480744,0.5248618784530387,0.747599451303155,0.05235602094240838,0.6666666666666666,5e-06,1,5e-06,2e-05
30,-8.965454843607308e+17,1.3592812529316656,,0.7146776406035665,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
31,-9.292513809037851e+17,1.4162828348301075,,0.7064471879286695,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
32,-9.383843342077652e+17,1.4454483147020694,,0.7297668038408779,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
33,-9.80436650088232e+17,1.4859516179120098,,0.747599451303155,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
34,-1.0062923454305885e+18,1.5341596868303087,,0.7379972565157751,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
35,-1.0029819285607547e+18,1.5730269926565665,,0.7421124828532236,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
36,-1.0588680611686213e+18,1.609672193174009,,0.7187928669410151,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
37,-1.0882623635345801e+18,1.6490681612933125,,0.7187928669410151,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
38,-1.1170223099278193e+18,1.6977584980152272,,0.7297668038408779,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
39,-8.86223720413847e+17,1.7362128452018455,0.5998376623376623,0.7229080932784636,0.20754716981132076,0.6666666666666666,5e-06,1,5e-06,2e-05
40,-1.1888195945878712e+18,1.7784255610571966,,0.7256515775034293,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
41,-1.204149628812899e+18,1.8230370150672064,,0.7407407407407407,0.0,0.6666666666666666,5e-06,1,5e-06,2e-05
