mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.7589233676196102,0.08498163502551895,0.7374292005165476,0.08059928131862491,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.6687602653543274,0.09563292865589727,0.6201355194988347,0.08518483977526792,0.92839620608766,0.07039822016112805,0.739869187779367,0.06122740415305496,cc_newcode_landcover,cross_channel,32,0.6785714285714286,0.8603515625,3,0
