mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.5373092180217975,0.13846318791854242,0.5516117484177557,0.10928148368331252,0.4970588235294118,0.006576670522058206,0.09743589743589744,0.21787329011536413,0.11176470588235295,0.2499134798382118,0.10410958904109588,0.23279611820545754,0.4992686697320437,0.048246448616199616,0.49887320044296785,0.04049007770865794,0.7631381798002219,0.21912445851769305,0.5948201727948563,0.08126858985500837,sequential_resnet18,sequential_masked_recon_to_cross_channel,32,0.37415450338198647,0.68310322156476,2,1
