model,pretraining,patch_size,fold,n_train,n_val,n_test,n_test_pos,n_test_neg,auc,pr_auc,accuracy_05,precision_05,recall_05,f1_05,best_threshold_f1,accuracy_best_f1,precision_best_f1,recall_best_f1,f1_best_f1,tn,fp,fn,tp,best_epoch,best_val_auc,best_val_loss
sequential_resnet18,sequential_masked_recon_to_cross_channel,32,0,224,56,64,32,32,0.6494140625,0.6504676694669539,0.5,0.0,0.0,0.0,0.10960342735052109,0.5625,0.55,0.6875,0.6111111111111112,14,18,10,22,22,0.6594387755102041,1.0842755351747786
sequential_resnet18,sequential_masked_recon_to_cross_channel,32,1,212,54,78,39,39,0.68310322156476,0.6435982031763936,0.5,0.0,0.0,0.0,0.3823435306549072,0.5,0.5,1.0,0.6666666666666666,0,39,0,39,1,0.5925925925925926,0.6971336051269814
sequential_resnet18,sequential_masked_recon_to_cross_channel,32,2,190,48,106,53,53,0.37415450338198647,0.40747435574864777,0.5,0.0,0.0,0.0,0.19541054964065552,0.49056603773584906,0.49523809523809526,0.9811320754716981,0.6582278481012659,0,53,1,52,19,0.4461805555555556,0.8454391161600748
sequential_resnet18,sequential_masked_recon_to_cross_channel,32,3,252,64,28,14,14,0.413265306122449,0.4663338822911348,0.5,0.0,0.0,0.0,0.275119423866272,0.42857142857142855,0.4375,0.5,0.4666666666666667,5,9,7,7,11,0.6513671875,0.7892640084028244
sequential_resnet18,sequential_masked_recon_to_cross_channel,32,4,220,56,68,34,34,0.5666089965397924,0.5901846314056485,0.4852941176470588,0.48717948717948717,0.5588235294117647,0.5205479452054794,0.49794211983680725,0.5147058823529411,0.5116279069767442,0.6470588235294118,0.5714285714285715,13,21,12,22,1,0.5905612244897959,0.6834655659539359
