epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-6.369763873720498e+16,0.7166371720808523,0.5608628659476117,0.4513031550068587,0.09302325581395349,0.0,1e-05,1,1e-05,0.0001
2,-2.048891905488434e+17,0.7660707279487893,0.6039772727272728,0.5157750342935528,0.0,0.0,1e-05,1,1e-05,0.0001
3,-2.834573209730899e+17,0.873311495339429,0.3532608695652174,0.5267489711934157,0.0,0.0,1e-05,1,1e-05,0.0001
4,-4.363539881612992e+17,0.9706355222949276,0.6866185070519436,0.5253772290809328,0.0,0.0,1e-05,1,1e-05,0.0001
5,-4.945411431771025e+17,1.0963347068539373,,0.5775034293552812,0.0,0.0,1e-05,1,1e-05,0.0001
6,-5.696007255141463e+17,1.2273906270662944,0.6506944444444445,0.5898491083676269,0.0,0.0,1e-05,1,1e-05,0.0001
7,-7.959420271416925e+17,1.3935442235734727,,0.598079561042524,0.0,0.0,1e-05,1,1e-05,0.0001
8,-9.013680409012927e+17,1.557047442153648,,0.6049382716049383,0.0,0.0,1e-05,1,1e-05,0.0001
9,-8.777873025396876e+17,1.6936187788292214,0.6345449422372499,0.607681755829904,0.0,0.0,1e-05,1,1e-05,0.0001
10,-1.0012442334150643e+18,1.8043930398093329,0.5632267441860465,0.6090534979423868,0.0,0.0,1e-05,1,1e-05,0.0001
11,-1.202673347743088e+18,1.9575179462079648,,0.6063100137174211,0.0,0.0,1e-05,1,1e-05,0.0001
12,-1.3265939561564746e+18,2.1154873459427446,,0.6104252400548696,0.0,0.0,1e-05,1,1e-05,0.0001
13,-1.493187139854159e+18,2.274926432856807,,0.5967078189300411,0.0,0.0,1e-05,1,1e-05,0.0001
14,-1.518653789603429e+18,2.436468583566171,,0.5994513031550068,0.0,0.0,1e-05,1,1e-05,0.0001
15,-1.5906928371622019e+18,2.591495297573231,,0.5925925925925926,0.0,0.0,1e-05,1,1e-05,0.0001
16,-1.5009605833350234e+18,2.7493728046064025,0.6573033707865169,0.588477366255144,0.0,0.0,1e-05,1,1e-05,0.0001
17,-1.8402074795681964e+18,2.8847396550355136,,0.5857338820301783,0.0,0.0,1e-05,1,1e-05,0.0001
18,-1.892951498380913e+18,3.0181701448228626,0.5107741420590582,0.6021947873799726,0.0,0.0,1e-05,1,1e-05,0.0001
19,-1.9084227576136026e+18,3.166074002230609,0.38979963570127507,0.6021947873799726,0.0,0.0,1e-05,1,1e-05,0.0001
20,-2.190011067003929e+18,3.317098273171319,,0.607681755829904,0.0,0.0,1e-05,1,1e-05,0.0001
21,-2.20801057024268e+18,3.408747258009734,0.4921531701192718,0.6117969821673526,0.0,0.0,1e-05,1,1e-05,0.0001
22,-2.1873540245461501e+18,3.515083569067496,0.6566227244193346,0.6255144032921811,0.0,0.0,1e-05,1,1e-05,0.0001
23,-2.27132619627419e+18,3.5941969465326378,0.650438946528332,0.6063100137174211,0.0,0.0,1e-05,1,1e-05,0.0001
24,-2.2767565908490148e+18,3.6259482348406755,0.7255681818181818,0.5967078189300411,0.0,0.0,1e-05,1,1e-05,0.0001
25,-2.449516701879993e+18,3.743451295075593,,0.5829903978052127,0.0,0.0,1e-05,1,1e-05,0.0001
26,-2.373547252925462e+18,3.7840493785010443,0.7039772727272727,0.5761316872427984,0.0,0.0,1e-05,1,1e-05,0.0001
27,-2.550888437662564e+18,3.9023378513477467,,0.5747599451303155,0.0,0.0,1e-05,1,1e-05,0.0001
28,-2.456952149262828e+18,4.003001681080571,,0.5541838134430727,0.0,0.0,1e-05,1,1e-05,0.0001
29,-2.6715605752763156e+18,4.14387152813099,,0.5665294924554184,0.0,0.0,1e-05,1,1e-05,0.0001
30,-2.882472629906742e+18,4.253961836850202,,0.5665294924554184,0.0,0.0,1e-05,1,1e-05,0.0001
31,-2.849058575266141e+18,4.388209908096878,,0.5582990397805213,0.0,0.0,1e-05,1,1e-05,0.0001
32,-2.796855142755247e+18,4.429776792173032,,0.5528120713305898,0.0,0.0,1e-05,1,1e-05,0.0001
33,-2.684598459685469e+18,4.492532897878577,0.5602272727272727,0.5390946502057613,0.0,0.0,1e-05,1,1e-05,0.0001
34,-2.553339404672145e+18,4.582301731462832,0.7111742424242424,0.5459533607681756,0.0,0.0,1e-05,1,1e-05,0.0001
35,-2.798743367266431e+18,4.608075733538027,0.5103578154425612,0.5294924554183813,0.0,0.0,1e-05,1,1e-05,0.0001
36,-3.051105433605829e+18,4.702901672433923,,0.5308641975308642,0.0,0.0,1e-05,1,1e-05,0.0001
37,-3.121053127066562e+18,4.801235622829861,,0.5157750342935528,0.0,0.0,1e-05,1,1e-05,0.0001
