epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-1.715077566183402e+17,0.756398543715477,0.23255813953488372,0.4365234375,0.0,0.0,1e-05,3,1e-05,0.0001
2,-3.601461228271958e+17,0.8905341625213623,,0.4482421875,0.0,0.0,1e-05,3,1e-05,0.0001
3,-4.460419864149818e+17,1.064412236213684,,0.4873046875,0.0,0.0,1e-05,3,1e-05,0.0001
4,-6.430651526240239e+17,1.245919644832611,0.6010514018691588,0.4990234375,0.0,0.0,1e-05,3,1e-05,0.0001
5,-7.691399476848407e+17,1.3942279815673828,0.535377358490566,0.505859375,0.0,0.0,1e-05,3,1e-05,0.0001
6,-8.004444846550642e+17,1.573169767856598,0.6400625978090767,0.5,0.0,0.0,1e-05,3,1e-05,0.0001
7,-1.0316523160026606e+18,1.7977084517478943,,0.5068359375,0.0,0.0,1e-05,3,1e-05,0.0001
8,-1.1613130537050076e+18,2.000789850950241,0.5408950617283951,0.498046875,0.0,0.0,1e-05,3,1e-05,0.0001
9,-1.1103240724136009e+18,2.11964613199234,0.5756471017134525,0.5048828125,0.0,0.0,1e-05,3,1e-05,0.0001
10,-1.4766223898406659e+18,2.290700376033783,,0.505859375,0.0,0.0,1e-05,3,1e-05,0.0001
11,-1.4893071806124106e+18,2.4977221488952637,,0.494140625,0.0,0.0,1e-05,3,1e-05,0.0001
12,-1.700529819575852e+18,2.7601012587547302,,0.486328125,0.0,0.0,1e-05,3,1e-05,0.0001
13,-1.7865627954268995e+18,2.9841269850730896,,0.484375,0.0,0.0,1e-05,3,1e-05,0.0001
14,-2.0068293734770726e+18,3.2111130356788635,,0.4765625,0.0,0.0,1e-05,3,1e-05,0.0001
15,-2.1057533857929e+18,3.4193001985549927,,0.4736328125,0.0,0.0,1e-05,3,1e-05,0.0001
16,-2.2463902121134487e+18,3.6580589413642883,,0.4697265625,0.0,0.0,1e-05,3,1e-05,0.0001
17,-2.3250725993183616e+18,3.8740002512931824,,0.4638671875,0.0,0.0,1e-05,3,1e-05,0.0001
18,-2.4504490288791e+18,4.06767475605011,,0.4609375,0.0,0.0,1e-05,3,1e-05,0.0001
19,-2.569975489371691e+18,4.224568247795105,,0.45703125,0.0,0.0,1e-05,3,1e-05,0.0001
20,-2.0814085839916288e+18,4.285226285457611,0.5407846039970392,0.4580078125,0.0,0.0,1e-05,3,1e-05,0.0001
21,-2.4595937107187267e+18,4.3612377643585205,0.5671451355661882,0.4306640625,0.0,0.0,1e-05,3,1e-05,0.0001
22,-2.6107314402929157e+18,4.431805431842804,0.5168269230769231,0.4404296875,0.0,0.0,1e-05,3,1e-05,0.0001
