mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.5736331120959572,0.1479442094520928,0.5843776588898677,0.11718175278128501,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.5610963017282384,0.059701844059714605,0.5401690030173498,0.04489412630016048,0.9390468923418425,0.09130196454790923,0.6819365891772937,0.02147019746879907,cc_no_landcover,cross_channel,32,0.3320184089414859,0.73828125,1,0
