mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.5867247854866097,0.16478117007052867,0.607405705951584,0.13726525479594867,0.5393116995225763,0.07071634086241677,0.44000000000000006,0.43614472623456335,0.26023465990169653,0.3190768097828295,0.2735464907878701,0.3098679037107858,0.5612445945964258,0.06908227589337287,0.5443813467415952,0.04737883017603637,0.9158405343269382,0.05839270645887298,0.6810965195386602,0.03629322981248265,cc_30m,cross_channel,32,0.4183467741935484,0.7932525951557093,0,4
