mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.4695336683969458,0.19896719911495925,0.5417917615878632,0.13611176365084907,0.5,0.0,0.1,0.22360679774997902,0.005128205128205128,0.011467015269229691,0.009756097560975608,0.02181529734146136,0.5012382075471697,0.009020455633615225,0.5004378762999453,0.004874908774437176,0.9622641509433961,0.08437992367923733,0.657593984962406,0.02440001192429813,verify_with_landcover_344,cross_channel,32,0.15916955017301038,0.6884765625,4,0
