mean_auc,std_auc,mean_pr_auc,std_pr_auc,mean_accuracy_05,std_accuracy_05,mean_precision_05,std_precision_05,mean_recall_05,std_recall_05,mean_f1_05,std_f1_05,mean_accuracy_best_f1,std_accuracy_best_f1,mean_precision_best_f1,std_precision_best_f1,mean_recall_best_f1,std_recall_best_f1,mean_f1_best_f1,std_f1_best_f1,model,pretraining,patch_size,worst_fold_auc,best_fold_auc,worst_fold,best_fold
0.7717683056066728,0.0876275891458469,0.7702468616531295,0.054819755652391944,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.6808043337073582,0.11211878743165331,0.6578007128007128,0.10989903526174126,0.81123677700398,0.04577952570309842,0.7223938315369072,0.07398362283022997,cc_with_landcover,cross_channel,32,0.6785714285714286,0.8633217993079585,3,4
