epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-2279445120600876.5,0.7088556587696075,0.45072115384615385,0.3466796875,0.0888888888888889,0.36065573770491804,5e-06,3,5e-06,2e-05
2,-2.1629791980370148e+16,0.7126238346099854,0.5315420560747663,0.3447265625,0.07228915662650602,0.10810810810810811,5e-06,3,5e-06,2e-05
3,-2.235893101060278e+16,0.7142398953437805,0.48039867109634554,0.361328125,0.044444444444444446,0.0,5e-06,3,5e-06,2e-05
4,-4.257358348402844e+16,0.7254151403903961,,0.3603515625,0.0,0.0,5e-06,3,5e-06,2e-05
5,-6.3629109382111624e+16,0.736947238445282,,0.365234375,0.0,0.0,5e-06,3,5e-06,2e-05
6,-8.101265757092587e+16,0.7504246085882187,,0.3720703125,0.0,0.0,5e-06,3,5e-06,2e-05
7,-9.892428992069789e+16,0.7638580352067947,0.5086477987421384,0.3798828125,0.0,0.0,5e-06,3,5e-06,2e-05
8,-1.3092499282235146e+17,0.7856029570102692,,0.375,0.0,0.0,5e-06,3,5e-06,2e-05
9,-1.3167103900412742e+17,0.8060212880373001,,0.39453125,0.0,0.0,5e-06,3,5e-06,2e-05
10,-1.757281257863354e+17,0.8337585926055908,,0.4013671875,0.0,0.0,5e-06,3,5e-06,2e-05
11,-1.7444197096895907e+17,0.8708681166172028,,0.3779296875,0.0,0.0,5e-06,3,5e-06,2e-05
12,-1.6666619255915952e+17,0.8995980769395828,0.5210336538461539,0.3818359375,0.0,0.0,5e-06,3,5e-06,2e-05
13,-2.2612349105782733e+17,0.9306757152080536,,0.365234375,0.0,0.0,5e-06,3,5e-06,2e-05
14,-2.2621383208167222e+17,0.9701952338218689,,0.3583984375,0.0,0.0,5e-06,3,5e-06,2e-05
15,-2.2946264787818906e+17,0.9997099936008453,,0.36328125,0.0,0.0,5e-06,3,5e-06,2e-05
16,-2.8771161773036573e+17,1.042780265212059,,0.3603515625,0.0,0.0,5e-06,3,5e-06,2e-05
17,-2.983958318243772e+17,1.0927581489086151,,0.3525390625,0.0,0.0,5e-06,3,5e-06,2e-05
18,-2.93981173743254e+17,1.1293569505214691,,0.3447265625,0.0,0.0,5e-06,3,5e-06,2e-05
19,-3.253182641113141e+17,1.1750845611095428,,0.3388671875,0.0,0.0,5e-06,3,5e-06,2e-05
20,-2.719108044607917e+17,1.2024517357349396,0.47761194029850745,0.34375,0.0,0.0,5e-06,3,5e-06,2e-05
21,-3.7151964726674394e+17,1.2405477166175842,,0.33984375,0.0,0.0,5e-06,3,5e-06,2e-05
22,-3.852727875651356e+17,1.2869462668895721,,0.3349609375,0.0,0.0,5e-06,3,5e-06,2e-05
