epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-1.396143614981719e+16,0.6815157576843545,0.7411207576953434,0.6776406035665294,0.11320754716981131,0.1818181818181818,5e-06,1,5e-06,2e-05
2,-3.8592086185473624e+16,0.6908236477110121,0.9405405405405406,0.6611796982167353,0.0,0.0,5e-06,1,5e-06,2e-05
3,-4.4815527068179704e+16,0.7038123607635498,,0.644718792866941,0.0,0.0,5e-06,1,5e-06,2e-05
4,-7.053735867799529e+16,0.7163197574792085,,0.6310013717421125,0.0,0.0,5e-06,1,5e-06,2e-05
5,-9.34225464538847e+16,0.728314565287696,,0.644718792866941,0.0,0.0,5e-06,1,5e-06,2e-05
6,-9.789483945685626e+16,0.7491434569712039,,0.6213991769547325,0.0,0.0,5e-06,1,5e-06,2e-05
7,-1.046461627713553e+17,0.7686731219291687,0.7513513513513513,0.6008230452674898,0.0,0.0,5e-06,1,5e-06,2e-05
8,-1.517007823289836e+17,0.7885284158918593,,0.578875171467764,0.0,0.0,5e-06,1,5e-06,2e-05
9,-1.5095199027518406e+17,0.8090286321110196,,0.598079561042524,0.0,0.0,5e-06,1,5e-06,2e-05
10,-1.6761862545399344e+17,0.8307069297190066,,0.5994513031550068,0.0,0.0,5e-06,1,5e-06,2e-05
11,-1.9303276768836458e+17,0.8592288030518426,,0.5912208504801097,0.0,0.0,5e-06,1,5e-06,2e-05
12,-1.999341597128551e+17,0.8793817493650649,,0.5912208504801097,0.0,0.0,5e-06,1,5e-06,2e-05
13,-2.185460403611152e+17,0.9066908889346652,,0.5953360768175583,0.0,0.0,5e-06,1,5e-06,2e-05
