epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-5.1148625481451816e+16,0.7212482861110142,0.6868421052631579,0.35459183673469385,0.14285714285714288,0.0,5e-06,0,5e-06,2e-05
2,-8.02971332333685e+16,0.7378552811486381,0.27042915931804823,0.2997448979591837,0.0,0.0,5e-06,0,5e-06,2e-05
3,-6.937336541250472e+16,0.7506363902773175,0.43202764976958524,0.3048469387755102,0.0,0.0,5e-06,0,5e-06,2e-05
4,-9.557316428770275e+16,0.7576068299157279,0.5703947368421053,0.3239795918367347,0.0,0.0,5e-06,0,5e-06,2e-05
5,-1.2582084237088709e+17,0.7721976722989764,,0.37244897959183676,0.0,0.0,5e-06,0,5e-06,2e-05
6,-1.1611381071430101e+17,0.7898379393986293,0.8176165803108808,0.39668367346938777,0.0,0.0,5e-06,0,5e-06,2e-05
7,-1.4596213261445178e+17,0.8103402086666652,0.5937683715461494,0.41709183673469385,0.0,0.0,5e-06,0,5e-06,2e-05
8,-1.2208163279878787e+17,0.8247748613357544,0.5134806898226865,0.45408163265306123,0.0,0.0,5e-06,0,5e-06,2e-05
9,-1.647362083729478e+17,0.8404616628374372,0.5542258788332087,0.4872448979591837,0.0,0.0,5e-06,0,5e-06,2e-05
10,-1.919069163574863e+17,0.8669516614505223,,0.4630102040816326,0.0,0.0,5e-06,0,5e-06,2e-05
11,-1.9908229856201466e+17,0.9026525701795306,,0.4145408163265306,0.0,0.0,5e-06,0,5e-06,2e-05
12,-2.2582206670794166e+17,0.929365907396589,,0.41836734693877553,0.0,0.0,5e-06,0,5e-06,2e-05
13,-2.428473759716943e+17,0.9612404789243426,,0.4451530612244898,0.0,0.0,5e-06,0,5e-06,2e-05
14,-2.4702276278823907e+17,0.9948255164282662,,0.43494897959183676,0.0,0.0,5e-06,0,5e-06,2e-05
15,-2.729401870444696e+17,1.0281715903963362,,0.41964285714285715,0.0,0.0,5e-06,0,5e-06,2e-05
16,-2.752554713833238e+17,1.0604266694613866,,0.4272959183673469,0.0,0.0,5e-06,0,5e-06,2e-05
17,-2.937215298807866e+17,1.1033709645271301,,0.4272959183673469,0.0,0.0,5e-06,0,5e-06,2e-05
18,-3.013422989667767e+17,1.1339953797204154,,0.43239795918367346,0.0,0.0,5e-06,0,5e-06,2e-05
19,-3.4530844342971834e+17,1.1760286773954118,,0.4451530612244898,0.0,0.0,5e-06,0,5e-06,2e-05
20,-3.056937598083212e+17,1.2182340025901794,0.556046195652174,0.4387755102040816,0.0,0.0,5e-06,0,5e-06,2e-05
21,-3.636324391346316e+17,1.2531232152666365,,0.4451530612244898,0.0,0.0,5e-06,0,5e-06,2e-05
