model,pretraining,patch_size,fold,n_train,n_val,n_test,n_test_pos,n_test_neg,auc,pr_auc,accuracy_05,precision_05,recall_05,f1_05,best_threshold_f1,accuracy_best_f1,precision_best_f1,recall_best_f1,f1_best_f1,tn,fp,fn,tp,best_epoch,best_val_auc,best_val_loss
cross_channel_resnet18,cross_channel,32,0,224,56,64,32,32,0.6376953125,0.6770431661779137,0.5,0.5,1.0,0.6666666666666666,0.7726698517799377,0.609375,0.6060606060606061,0.625,0.6153846153846154,19,13,12,20,6,0.8316326530612245,0.8304695572171893
cross_channel_resnet18,cross_channel,32,1,212,54,78,39,39,0.8382642998027613,0.8425479321041015,0.5,0.5,1.0,0.6666666666666666,0.7600749135017395,0.7564102564102564,0.8125,0.6666666666666666,0.7323943661971831,33,6,13,26,6,0.7983539094650206,0.8048154800026505
cross_channel_resnet18,cross_channel,32,2,190,48,106,53,53,0.7216091135635457,0.7215671128573994,0.5094339622641509,0.5047619047619047,1.0,0.6708860759493671,0.511216402053833,0.5754716981132075,0.5416666666666666,0.9811320754716981,0.697986577181208,9,44,1,52,1,0.7916666666666666,0.6624073187510172
cross_channel_resnet18,cross_channel,32,3,252,64,28,14,14,0.7346938775510204,0.7386111903969048,0.5,0.5,1.0,0.6666666666666666,0.7753620743751526,0.5714285714285714,0.55,0.7857142857142857,0.6470588235294117,5,9,3,11,4,0.7744140625,0.8232545703649521
cross_channel_resnet18,cross_channel,32,4,220,56,68,34,34,0.7889273356401384,0.7934467379978454,0.5,0.5,1.0,0.6666666666666666,0.7382064461708069,0.7647058823529411,0.8214285714285714,0.6764705882352942,0.7419354838709677,29,5,11,23,5,0.7257653061224489,0.827302702835628
