epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-1.3841081897852226e+17,0.7648684297289167,0.8611842105263158,0.20280612244897958,0.0,0.0,1e-05,0,1e-05,0.0001
2,-3.133038847382183e+17,0.884106959615435,0.7196581196581197,0.1747448979591837,0.0,0.0,1e-05,0,1e-05,0.0001
3,-4.036017238459211e+17,1.02349625314985,0.6375,0.1798469387755102,0.0,0.0,1e-05,0,1e-05,0.0001
4,-5.6708135118281114e+17,1.1871963824544634,,0.19387755102040816,0.0,0.0,1e-05,0,1e-05,0.0001
5,-6.748405467225597e+17,1.3608125959123885,0.6901041666666666,0.2193877551020408,0.0,0.0,1e-05,0,1e-05,0.0001
6,-8.708666385917542e+17,1.5752078975949968,,0.2181122448979592,0.0,0.0,1e-05,0,1e-05,0.0001
7,-9.294326752010568e+17,1.7524624041148595,0.578018018018018,0.23979591836734693,0.0,0.0,1e-05,0,1e-05,0.0001
8,-1.1530195820257513e+18,1.9847864934376307,,0.25510204081632654,0.0,0.0,1e-05,0,1e-05,0.0001
9,-1.2819576220793288e+18,2.2124255895614624,,0.2614795918367347,0.0,0.0,1e-05,0,1e-05,0.0001
10,-1.0188973593728123e+18,2.373302391597203,0.4622564935064935,0.2512755102040816,0.0,0.0,1e-05,0,1e-05,0.0001
11,-1.3018013477851254e+18,2.5290619986397878,0.4603044014808721,0.25892857142857145,0.0,0.0,1e-05,0,1e-05,0.0001
12,-1.5040735737788872e+18,2.680153097425188,0.8353909465020576,0.26913265306122447,0.0,0.0,1e-05,0,1e-05,0.0001
13,-1.801919925212676e+18,2.9094628947121755,,0.2869897959183674,0.0,0.0,1e-05,0,1e-05,0.0001
14,-1.4078564303779735e+18,3.0486629009246826,0.5123737373737374,0.28316326530612246,0.0,0.0,1e-05,0,1e-05,0.0001
15,-2.003191222576574e+18,3.2551063128880093,,0.3086734693877551,0.0,0.0,1e-05,0,1e-05,0.0001
16,-2.089800460325393e+18,3.4905072280338834,,0.3048469387755102,0.0,0.0,1e-05,0,1e-05,0.0001
17,-2.312295826981613e+18,3.779123476573399,,0.29591836734693877,0.0,0.0,1e-05,0,1e-05,0.0001
18,-2.3147167650616817e+18,3.973032372338431,,0.3010204081632653,0.0,0.0,1e-05,0,1e-05,0.0001
19,-2.393093792363184e+18,4.192600079945156,0.582010582010582,0.3125,0.0,0.0,1e-05,0,1e-05,0.0001
20,-2.7093389099739756e+18,4.446415288107736,,0.31505102040816324,0.0,0.0,1e-05,0,1e-05,0.0001
21,-2.874081751003562e+18,4.716182231903076,,0.29336734693877553,0.0,0.0,1e-05,0,1e-05,0.0001
22,-2.541976423588804e+18,4.937508583068848,0.6048387096774194,0.2971938775510204,0.0,0.0,1e-05,0,1e-05,0.0001
23,-3.1658259896104197e+18,5.131269250597272,,0.2844387755102041,0.0,0.0,1e-05,0,1e-05,0.0001
24,-3.1113777025836836e+18,5.335736887795584,,0.288265306122449,0.0,0.0,1e-05,0,1e-05,0.0001
25,-3.2277224076719836e+18,5.572553362165179,0.4947916666666667,0.2755102040816326,0.0,0.0,1e-05,0,1e-05,0.0001
26,-3.472443322006204e+18,5.821466718401227,,0.2729591836734694,0.0,0.0,1e-05,0,1e-05,0.0001
27,-3.2963222143477816e+18,5.9885086332048685,0.29896907216494845,0.2614795918367347,0.0,0.0,1e-05,0,1e-05,0.0001
28,-3.632216871148716e+18,6.127058778490339,,0.25510204081632654,0.0,0.0,1e-05,0,1e-05,0.0001
29,-3.2601294330231895e+18,6.276400225503104,0.4430275606746195,0.25255102040816324,0.0,0.0,1e-05,0,1e-05,0.0001
30,-3.8096312008227645e+18,6.544432844434466,0.5114638447971781,0.2512755102040816,0.0,0.0,1e-05,0,1e-05,0.0001
31,-4.0428630432804465e+18,6.837913717542376,,0.25,0.0,0.0,1e-05,0,1e-05,0.0001
32,-3.755493270587104e+18,6.914031709943499,0.6409872849663426,0.2372448979591837,0.0,0.0,1e-05,0,1e-05,0.0001
33,-4.582415997920908e+18,7.149387836456299,,0.24489795918367346,0.0,0.0,1e-05,0,1e-05,0.0001
34,-4.4225964852655273e+18,7.3684894016810825,,0.25255102040816324,0.0,0.0,1e-05,0,1e-05,0.0001
35,-4.4283128854866074e+18,7.471875054495675,,0.2512755102040816,0.0,0.0,1e-05,0,1e-05,0.0001
