epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-2.0428188782263382e+17,0.7429717097963605,0.5486842105263158,0.26913265306122447,0.1,0.0,5e-06,0,5e-06,2e-05
2,-1.964928207499334e+17,0.746133736201695,0.4519774011299435,0.26913265306122447,0.0,0.0,5e-06,0,5e-06,2e-05
3,-2.0434567790404755e+17,0.7545793652534485,0.44040574809805577,0.27040816326530615,0.0,0.0,5e-06,0,5e-06,2e-05
4,-2.31989717054409e+17,0.7624049016407558,0.3399822695035461,0.26913265306122447,0.0,0.0,5e-06,0,5e-06,2e-05
5,-3.109008848958447e+17,0.7749621953283038,,0.26913265306122447,0.0,0.0,5e-06,0,5e-06,2e-05
6,-3.588385450452957e+17,0.7933572019849505,,0.27168367346938777,0.0,0.0,5e-06,0,5e-06,2e-05
7,-4.120242811081289e+17,0.8188629831586566,,0.2653061224489796,0.0,0.0,5e-06,0,5e-06,2e-05
8,-4.5332408410390995e+17,0.8368768436568124,,0.2614795918367347,0.0,0.0,5e-06,0,5e-06,2e-05
9,-4.327616250723322e+17,0.8556335057531085,0.5340314136125655,0.2627551020408163,0.0,0.0,5e-06,0,5e-06,2e-05
10,-5.872663525356808e+17,0.887188366481236,,0.2653061224489796,0.0,0.0,5e-06,0,5e-06,2e-05
11,-5.776035964698156e+17,0.9091658932822091,,0.26658163265306123,0.0,0.0,5e-06,0,5e-06,2e-05
12,-6.586868581218573e+17,0.932427738394056,,0.26403061224489793,0.0,0.0,5e-06,0,5e-06,2e-05
13,-6.681820172010314e+17,0.9678225432123456,,0.26658163265306123,0.0,0.0,5e-06,0,5e-06,2e-05
14,-7.630097067762179e+17,0.9906540768487113,,0.2767857142857143,0.0,0.0,5e-06,0,5e-06,2e-05
15,-8.513625098143849e+17,1.0274483135768346,,0.27040816326530615,0.0,0.0,5e-06,0,5e-06,2e-05
16,-7.589233816286565e+17,1.0589690719332014,0.4913986537023186,0.26913265306122447,0.0,0.0,5e-06,0,5e-06,2e-05
17,-8.746105149526039e+17,1.0927135944366455,0.5199652777777778,0.2627551020408163,0.0,0.0,5e-06,0,5e-06,2e-05
18,-9.217614267508701e+17,1.1201122147696358,0.520870076425632,0.27168367346938777,0.0,0.0,5e-06,0,5e-06,2e-05
19,-8.926177126426308e+17,1.1593043889318193,0.447739426349052,0.26913265306122447,0.0,0.0,5e-06,0,5e-06,2e-05
20,-8.995483712920337e+17,1.1721831389835902,0.45162327225972354,0.2755102040816326,0.0,0.0,5e-06,0,5e-06,2e-05
21,-1.1504061116060046e+18,1.2225786447525024,,0.27040816326530615,0.0,0.0,5e-06,0,5e-06,2e-05
22,-1.1262496987962784e+18,1.2656079871313912,,0.26658163265306123,0.0,0.0,5e-06,0,5e-06,2e-05
23,-1.1549732620237537e+18,1.3075543642044067,,0.26785714285714285,0.0,0.0,5e-06,0,5e-06,2e-05
24,-1.1384200408395753e+18,1.3360124826431274,,0.26658163265306123,0.0,0.0,5e-06,0,5e-06,2e-05
25,-1.2528798148578135e+18,1.3886055435453142,,0.26785714285714285,0.0,0.0,5e-06,0,5e-06,2e-05
26,-1.3177326233451046e+18,1.4442694698061262,,0.2627551020408163,0.0,0.0,5e-06,0,5e-06,2e-05
