epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,learning_rate,fold,encoder_learning_rate,head_learning_rate
1,-1.1119375382226236e+16,0.6972451210021973,,0.47066326530612246,0.0,0.06666666666666667,5e-06,4,5e-06,2e-05
2,-1.476308747095924e+17,0.7050979903766087,,0.42857142857142855,0.0,0.0,5e-06,4,5e-06,2e-05
3,-9.388309913576406e+16,0.7127541133335659,,0.4030612244897959,0.0,0.0,5e-06,4,5e-06,2e-05
4,-1.7110794958583414e+17,0.7221576145717076,,0.39285714285714285,0.0,0.0,5e-06,4,5e-06,2e-05
5,-2.7760295717812307e+17,0.7362137692315238,,0.3788265306122449,0.0,0.0,5e-06,4,5e-06,2e-05
6,-2.7485094641910893e+17,0.7509702869824001,,0.36989795918367346,0.0,0.0,5e-06,4,5e-06,2e-05
7,-2.9287132789612454e+17,0.7694538320813861,0.4219858156028369,0.3482142857142857,0.0,0.0,5e-06,4,5e-06,2e-05
8,-3.6654948525028384e+17,0.7810017040797642,0.5602836879432624,0.35459183673469385,0.0,0.0,5e-06,4,5e-06,2e-05
9,-4.163876048055256e+17,0.7983432837894985,,0.350765306122449,0.0,0.0,5e-06,4,5e-06,2e-05
10,-5.0100747403318336e+17,0.8235217332839966,,0.33418367346938777,0.0,0.0,5e-06,4,5e-06,2e-05
11,-4.8397029771901306e+17,0.8451050264494759,,0.32653061224489793,0.0,0.0,5e-06,4,5e-06,2e-05
12,-5.675132602784058e+17,0.8643807768821716,0.48663101604278075,0.350765306122449,0.0,0.0,5e-06,4,5e-06,2e-05
13,-6.343877202690918e+17,0.893950240952628,,0.35331632653061223,0.0,0.0,5e-06,4,5e-06,2e-05
